stationID,Time,average,Day
237,10:12:0,0.0187,593
237,10:15:0,0.0353,593
237,10:18:0,0.0372,593
237,10:21:0,0.0365,593
237,10:24:0,0.0353,593
237,10:30:0,0.034,593
237,10:33:0,0.0336,593
237,10:36:0,0.0333,593
237,10:39:0,0.0333,593
237,10:42:0,0.0333,593
237,10:45:0,0.0334,593
237,10:48:0,0.0334,593
237,10:51:0,0.0335,593
237,10:54:0,0.0336,593
237,10:57:0,0.0335,593
237,11:0:0,0.0336,593
237,11:3:0,0.0333,593
237,11:6:0,0.0335,593
237,11:9:0,0.0337,593
237,11:12:0,0.0336,593
237,11:15:0,0.0338,593
237,11:18:0,0.0338,593
237,11:21:0,0.0335,593
237,11:24:0,0.0336,593
237,11:27:0,0.0337,593
237,11:30:0,0.0338,593
237,11:33:0,0.0335,593
237,11:36:0,0.0338,593
237,11:39:0,0.0337,593
237,11:42:0,0.0337,593
237,11:45:0,0.0338,593
237,11:48:0,0.0336,593
237,11:51:0,0.0337,593
237,11:54:0,0.0335,593
237,11:57:0,0.0335,593
237,12:0:0,0.0337,593
237,12:3:0,0.0336,593
237,12:6:0,0.0335,593
237,12:9:0,0.0335,593
237,12:12:0,0.0336,593
237,12:15:0,0.0336,593
237,12:18:0,0.0335,593
237,12:21:0,0.0336,593
237,12:24:0,0.0336,593
237,12:27:0,0.0334,593
237,12:30:0,0.0335,593
237,12:33:0,0.0334,593
237,12:36:0,0.0336,593
237,12:39:0,0.0333,593
237,12:42:0,0.0336,593
237,12:45:0,0.0335,593
237,12:48:0,0.0336,593
237,12:54:0,0.0335,593
237,12:57:0,0.0335,593
237,13:0:0,0.0332,593
237,13:3:0,0.0335,593
237,13:6:0,0.0334,593
237,13:9:0,0.0334,593
237,13:12:0,0.0335,593
237,13:15:0,0.0333,593
237,13:18:0,0.0336,593
237,13:21:0,0.0333,593
237,13:24:0,0.0334,593
237,13:27:0,0.0333,593
237,13:30:0,0.0336,593
237,13:33:0,0.0335,593
237,13:36:0,0.0334,593
237,13:39:0,0.0335,593
237,13:42:0,0.0334,593
237,13:45:0,0.0333,593
237,13:48:0,0.0333,593
237,13:51:0,0.0335,593
237,13:54:0,0.0333,593
237,13:57:0,0.0334,593
237,14:0:0,0.0333,593
237,14:3:0,0.0333,593
237,14:6:0,0.0334,593
237,14:9:0,0.0329,593
237,14:12:0,0.0332,593
237,14:15:0,0.0335,593
237,14:18:0,0.0333,593
237,14:21:0,0.0332,593
237,14:24:0,0.0332,593
237,14:27:0,0.0333,593
237,14:30:0,0.0335,593
237,14:33:0,0.0333,593
237,14:36:0,0.0333,593
237,14:39:0,0.0332,593
237,14:42:0,0.0331,593
237,14:45:0,0.0333,593
237,14:48:0,0.0333,593
237,14:51:0,0.0333,593
237,14:54:0,0.0332,593
237,14:57:0,0.0333,593
237,15:0:0,0.0335,593
237,15:3:0,0.0333,593
237,15:6:0,0.0333,593
237,15:12:0,0.0333,593
237,15:15:0,0.0335,593
237,15:18:0,0.0333,593
237,15:21:0,0.0333,593
237,15:24:0,0.033,593
237,15:27:0,0.0335,593
237,15:33:0,0.0333,593
237,15:36:0,0.0332,593
237,15:39:0,0.0334,593
237,15:42:0,0.0336,593
237,15:45:0,0.0335,593
237,15:48:0,0.0333,593
237,15:54:0,0.033,593
237,15:57:0,0.0335,593
237,16:0:0,0.0331,593
237,16:3:0,0.0332,593
237,16:6:0,0.033,593
237,16:9:0,0.0333,593
237,16:12:0,0.0333,593
237,16:15:0,0.0332,593
237,16:18:0,0.0332,593
237,16:21:0,0.0332,593
237,16:24:0,0.0332,593
237,16:27:0,0.0332,593
237,16:30:0,0.0331,593
237,16:33:0,0.0333,593
237,16:36:0,0.0332,593
237,16:39:0,0.0333,593
237,16:42:0,0.0332,593
237,16:45:0,0.0332,593
237,16:48:0,0.0329,593
237,16:51:0,0.0333,593
237,16:54:0,0.0332,593
237,16:57:0,0.0331,593
237,17:0:0,0.0332,593
237,17:3:0,0.033,593
237,17:6:0,0.0332,593
237,17:9:0,0.0331,593
237,17:12:0,0.0334,593
237,17:15:0,0.0333,593
237,17:18:0,0.0332,593
237,17:21:0,0.0333,593
237,17:24:0,0.0333,593
237,17:27:0,0.0333,593
237,17:30:0,0.0333,593
237,17:33:0,0.0331,593
237,17:36:0,0.0334,593
237,17:39:0,0.0331,593
237,17:42:0,0.0334,593
237,17:45:0,0.0333,593
237,17:48:0,0.0332,593
237,17:51:0,0.0331,593
237,17:54:0,0.0335,593
237,17:57:0,0.0332,593
237,18:0:0,0.0333,593
237,18:3:0,0.0331,593
237,18:6:0,0.0336,593
237,18:9:0,0.0332,593
237,18:12:0,0.0335,593
237,18:15:0,0.0334,593
237,18:18:0,0.0334,593
237,18:21:0,0.0335,593
237,18:24:0,0.0335,593
