StationID,average,Time
125,0.0163,2020-07-05 00:00:46
125,0.0161,2020-07-05 00:01:45
125,0.0154,2020-07-05 00:02:45
125,0.0137,2020-07-05 00:03:45
125,0.0132,2020-07-05 00:04:45
125,0.015,2020-07-05 00:05:46
125,0.0144,2020-07-05 00:06:46
125,0.0141,2020-07-05 00:07:46
125,0.0148,2020-07-05 00:08:46
125,0.0149,2020-07-05 00:09:46
125,0.012,2020-07-05 00:10:46
125,0.0119,2020-07-05 00:11:46
125,0.0142,2020-07-05 00:12:46
125,0.0145,2020-07-05 00:13:46
125,0.0118,2020-07-05 00:14:46
125,0.012,2020-07-05 00:15:46
125,0.0166,2020-07-05 00:16:46
125,0.0145,2020-07-05 00:17:46
125,0.0148,2020-07-05 00:18:46
125,0.0163,2020-07-05 00:19:46
125,0.0169,2020-07-05 00:20:46
125,0.0151,2020-07-05 00:21:46
125,0.0147,2020-07-05 00:22:46
125,0.0148,2020-07-05 00:23:46
125,0.0129,2020-07-05 00:24:46
125,0.0165,2020-07-05 00:25:46
125,0.0162,2020-07-05 00:26:46
125,0.0173,2020-07-05 00:27:46
125,0.0159,2020-07-05 00:28:46
125,0.0141,2020-07-05 00:29:46
125,0.0149,2020-07-05 00:30:46
125,0.0134,2020-07-05 00:31:46
125,0.0129,2020-07-05 00:32:46
125,0.0158,2020-07-05 00:33:46
125,0.0127,2020-07-05 00:34:47
125,0.011,2020-07-05 00:35:46
125,0.0124,2020-07-05 00:36:46
125,0.0131,2020-07-05 00:37:47
125,0.0136,2020-07-05 00:38:46
125,0.0137,2020-07-05 00:39:46
125,0.0164,2020-07-05 00:40:46
125,0.0167,2020-07-05 00:41:47
125,0.0175,2020-07-05 00:42:47
125,0.016,2020-07-05 00:43:47
125,0.0165,2020-07-05 00:44:47
125,0.0147,2020-07-05 00:45:47
125,0.0151,2020-07-05 00:46:47
125,0.0132,2020-07-05 00:47:47
125,0.0124,2020-07-05 00:48:47
125,0.0149,2020-07-05 00:49:47
125,0.0156,2020-07-05 00:50:47
125,0.0132,2020-07-05 00:51:47
125,0.0143,2020-07-05 00:52:47
125,0.0163,2020-07-05 00:53:47
125,0.0163,2020-07-05 00:54:47
125,0.0173,2020-07-05 00:55:47
125,0.0173,2020-07-05 00:56:47
125,0.0097,2020-07-05 00:57:47
125,0.0136,2020-07-05 00:58:47
125,0.0132,2020-07-05 00:59:47
125,0.0088,2020-07-05 01:00:47
125,0.0119,2020-07-05 01:01:47
125,0.0154,2020-07-05 01:02:47
125,0.0163,2020-07-05 01:03:47
125,0.0154,2020-07-05 01:04:47
125,0.0149,2020-07-05 01:05:47
125,0.015,2020-07-05 01:06:47
125,0.0128,2020-07-05 01:07:47
125,0.0157,2020-07-05 01:08:47
125,0.0143,2020-07-05 01:09:47
125,0.0113,2020-07-05 01:10:47
125,0.0129,2020-07-05 01:11:47
125,0.014,2020-07-05 01:12:47
125,0.0189,2020-07-05 01:13:47
125,0.015,2020-07-05 01:14:47
125,0.0146,2020-07-05 01:15:47
125,0.0159,2020-07-05 01:16:47
125,0.0161,2020-07-05 01:17:48
125,0.0168,2020-07-05 01:18:48
125,0.0183,2020-07-05 01:19:48
125,0.0167,2020-07-05 01:20:48
125,0.0154,2020-07-05 01:21:48
125,0.0164,2020-07-05 01:22:48
125,0.0173,2020-07-05 01:23:48
125,0.0148,2020-07-05 01:24:48
125,0.0128,2020-07-05 01:25:48
125,0.0151,2020-07-05 01:26:48
125,0.0149,2020-07-05 01:27:48
125,0.0144,2020-07-05 01:28:48
125,0.0147,2020-07-05 01:29:48
125,0.0164,2020-07-05 01:30:48
125,0.0147,2020-07-05 01:31:48
125,0.0142,2020-07-05 01:32:48
125,0.0152,2020-07-05 01:33:48
125,0.018,2020-07-05 01:34:48
125,0.0153,2020-07-05 01:35:48
125,0.0137,2020-07-05 01:36:48
125,0.0158,2020-07-05 01:37:48
125,0.0159,2020-07-05 01:38:48
125,0.0164,2020-07-05 01:39:48
125,0.0173,2020-07-05 01:40:48
125,0.0169,2020-07-05 01:41:48
125,0.0154,2020-07-05 01:42:48
125,0.0153,2020-07-05 01:43:48
125,0.0152,2020-07-05 01:44:48
125,0.013,2020-07-05 01:45:48
125,0.0137,2020-07-05 01:46:49
