stationID,Time,average,Day
171,14:43:54,0.1403,248
171,14:48:0,0.005,248
171,14:51:0,0.0024,248
171,10:54:0,0.0723,671
171,10:57:0,0.0459,671
171,11:0:0,0.0242,671
171,11:3:0,0.0327,671
171,11:6:0,0.0465,671
171,11:9:0,0.0279,671
171,11:12:0,0.0549,671
171,11:15:0,0.1003,671
171,11:18:0,0.0624,671
171,11:21:0,0.0696,671
171,11:24:0,0.0415,671
171,11:30:0,0.0256,671
171,13:39:0,0.001,671
171,13:45:0,0.0012,671
171,13:48:0,0.0018,671
171,13:51:0,0.0028,671
171,13:54:0,0.0041,671
171,13:57:0,0.005,671
171,14:0:0,0.0438,671
171,14:3:0,0.0459,671
171,14:6:0,0.0456,671
171,14:9:0,0.0438,671
171,14:12:0,0.0444,671
171,14:15:0,0.0436,671
171,14:18:0,0.0431,671
171,14:21:0,0.0427,671
171,14:24:0,0.0417,671
171,14:27:0,0.0419,671
171,14:30:0,0.0407,671
171,14:33:0,0.0411,671
171,14:36:0,0.0417,671
171,14:39:0,0.0416,671
171,14:42:0,0.0419,671
171,14:45:0,0.0396,671
171,14:48:0,0.0399,671
171,14:51:0,0.0404,671
171,14:54:0,0.0398,671
171,14:57:0,0.0392,671
171,15:3:0,0.0387,671
171,15:6:0,0.0386,671
171,15:9:0,0.04,671
171,15:12:0,0.0379,671
171,15:15:0,0.0392,671
171,15:18:0,0.0392,671
171,15:21:0,0.0385,671
171,15:24:0,0.0385,671
171,15:27:0,0.0381,671
171,15:30:0,0.0392,671
171,15:33:0,0.037,671
171,15:36:0,0.0379,671
171,15:39:0,0.0381,671
171,15:42:0,0.0388,671
171,15:45:0,0.0376,671
171,15:48:0,0.0378,671
171,15:51:0,0.0375,671
171,15:54:0,0.0381,671
171,15:57:0,0.0381,671
171,16:0:0,0.0368,671
171,16:3:0,0.0374,671
171,16:6:0,0.0373,671
171,16:9:0,0.0379,671
171,16:12:0,0.0384,671
171,16:15:0,0.0375,671
171,16:18:0,0.0369,671
171,16:21:0,0.0372,671
171,16:24:0,0.0373,671
171,16:27:0,0.0377,671
171,16:30:0,0.0379,671
171,16:33:0,0.0373,671
171,16:36:0,0.0363,671
171,16:39:0,0.0369,671
171,16:42:0,0.0371,671
171,16:45:0,0.0373,671
171,16:48:0,0.0377,671
171,16:51:0,0.0383,671
171,16:54:0,0.0376,671
171,16:57:0,0.0365,671
171,17:0:0,0.0371,671
171,17:3:0,0.0375,671
171,17:6:0,0.0373,671
171,17:9:0,0.0378,671
171,17:12:0,0.0376,671
171,17:15:0,0.0368,671
171,17:18:0,0.0369,671
171,17:21:0,0.0373,671
171,17:24:0,0.0378,671
171,17:27:0,0.0382,671
171,17:30:0,0.039,671
171,17:33:0,0.0373,671
171,17:36:0,0.0375,671
171,17:39:0,0.0379,671
171,17:42:0,0.0377,671
171,17:45:0,0.0387,671
171,17:48:0,0.0384,671
171,17:51:0,0.0369,671
171,17:54:0,0.0377,671
171,17:57:0,0.0375,671
171,18:0:0,0.0379,671
171,18:3:0,0.0386,671
171,18:6:0,0.0376,671
171,18:9:0,0.0368,671
171,18:12:0,0.0379,671
171,18:15:0,0.0375,671
171,18:21:0,0.0378,671
171,18:24:0,0.037,671
171,18:27:0,0.0378,671
171,18:30:0,0.0381,671
171,18:33:0,0.0382,671
171,18:36:0,0.0392,671
171,18:39:0,0.0385,671
171,18:42:0,0.0374,671
171,18:45:0,0.0382,671
171,18:48:0,0.0382,671
171,18:51:0,0.0383,671
171,18:54:0,0.0388,671
171,19:0:0,0.0377,671
171,19:3:0,0.0372,671
171,19:6:0,0.0382,671
171,19:9:0,0.0377,671
171,19:12:0,0.0377,671
171,19:18:0,0.0387,671
171,19:21:0,0.038,671
171,19:24:0,0.0372,671
171,19:27:0,0.0372,671
171,19:30:0,0.0377,671
171,19:33:0,0.038,671
171,19:36:0,0.0379,671
171,19:39:0,0.0379,671
171,19:42:0,0.0388,671
171,19:48:0,0.038,671
171,19:51:0,0.0378,671
171,19:54:0,0.0376,671
171,19:57:0,0.038,671
171,20:0:0,0.0378,671
171,20:3:0,0.0382,671
171,20:6:0,0.0385,671
171,20:12:0,0.0392,671
171,20:15:0,0.0392,671
171,20:18:0,0.0382,671
171,20:21:0,0.0379,671
171,20:24:0,0.0382,671
171,20:33:0,0.0383,671
171,20:36:0,0.0386,671
171,20:39:0,0.039,671
171,20:42:0,0.0392,671
171,20:45:0,0.039,671
171,20:48:0,0.0388,671
171,20:51:0,0.0382,671
171,20:54:0,0.0379,671
171,20:57:0,0.0374,671
171,21:0:0,0.0375,671
171,21:6:0,0.0381,671
171,21:9:0,0.038,671
171,21:12:0,0.0381,671
171,21:15:0,0.0379,671
171,21:18:0,0.0381,671
171,21:21:0,0.0379,671
171,21:24:0,0.0379,671
171,21:30:0,0.0394,671
171,21:33:0,0.0388,671
171,21:36:0,0.039,671
171,21:39:0,0.0389,671
171,21:42:0,0.0389,671
171,21:45:0,0.039,671
171,21:48:0,0.0388,671
171,21:51:0,0.0386,671
171,21:54:0,0.0384,671
171,21:57:0,0.038,671
171,22:0:0,0.0374,671
171,22:6:0,0.0371,671
171,22:9:0,0.0372,671
171,22:12:0,0.0372,671
171,22:15:0,0.0374,671
171,22:18:0,0.0374,671
171,22:21:0,0.0374,671
171,22:24:0,0.0377,671
171,22:27:0,0.0379,671
171,22:30:0,0.038,671
171,22:33:0,0.0383,671
171,22:36:0,0.0381,671
171,22:39:0,0.0383,671
171,22:42:0,0.0383,671
171,22:45:0,0.0383,671
171,22:48:0,0.0383,671
171,22:51:0,0.0382,671
171,22:54:0,0.0382,671
171,22:57:0,0.0382,671
171,23:0:0,0.0382,671
171,23:3:0,0.0382,671
171,23:6:0,0.0382,671
171,23:9:0,0.0381,671
171,23:12:0,0.0382,671
171,23:15:0,0.0384,671
171,23:18:0,0.0385,671
171,23:21:0,0.0388,671
171,23:24:0,0.0392,671
171,23:27:0,0.0391,671
