StationID,Time,average,Day
316,00:00:27,0.6315,1
316,00:01:27,0.6219,1
316,00:02:27,0.6181,1
316,00:03:27,0.6138,1
316,00:04:27,0.6062,1
316,00:05:27,0.6171,1
316,00:06:27,0.6285,1
316,00:07:27,0.6433,1
316,00:08:27,0.6529,1
316,00:09:27,0.6565,1
316,00:10:27,0.6515,1
316,00:11:27,0.6431,1
316,00:12:27,0.6385,1
316,00:13:27,0.6398,1
316,00:14:27,0.6447,1
316,00:15:27,0.6276,1
316,00:16:27,0.6302,1
316,00:17:27,0.6082,1
316,00:18:27,0.5994,1
316,00:19:27,0.6142,1
316,00:20:27,0.6198,1
316,00:21:27,0.6231,1
316,00:22:27,0.6332,1
316,00:23:28,0.6355,1
316,00:24:27,0.6371,1
316,00:25:28,0.6373,1
316,00:26:28,0.6390,1
316,00:27:28,0.6411,1
316,00:28:28,0.6495,1
316,00:29:28,0.6463,1
316,00:30:28,0.6450,1
316,00:31:28,0.6592,1
316,00:32:28,0.6570,1
316,00:33:28,0.6610,1
316,00:34:28,0.6732,1
316,00:35:28,0.6823,1
316,00:36:28,0.6729,1
316,00:37:28,0.6712,1
316,00:38:28,0.6586,1
316,00:39:28,0.6263,1
316,00:40:28,0.6220,1
316,00:41:28,0.6370,1
316,00:42:28,0.6518,1
316,00:43:28,0.6499,1
316,00:44:28,0.6350,1
316,00:45:28,0.6371,1
316,00:46:28,0.6394,1
316,00:47:28,0.6392,1
316,00:48:28,0.6377,1
316,00:49:28,0.6430,1
316,00:50:28,0.6182,1
316,00:51:28,0.6090,1
316,00:52:28,0.6131,1
316,00:53:28,0.6174,1
316,00:54:28,0.6081,1
316,00:55:28,0.6100,1
316,00:56:28,0.6107,1
316,00:57:28,0.6074,1
316,00:58:28,0.5930,1
316,00:59:28,0.5962,1
316,01:00:29,0.5998,1
316,01:01:29,0.6089,1
316,01:02:29,0.6120,1
316,01:03:28,0.5986,1
316,01:04:28,0.6241,1
316,01:05:28,0.6288,1
316,01:06:28,0.6414,1
316,01:07:28,0.6464,1
316,01:08:28,0.6415,1
316,01:09:28,0.6377,1
316,01:10:28,0.6303,1
316,01:11:28,0.6328,1
316,01:12:28,0.6616,1
316,01:13:28,0.6693,1
316,01:14:28,0.6563,1
316,01:15:28,0.6369,1
316,01:16:28,0.6271,1
316,01:17:28,0.6261,1
316,01:18:28,0.6459,1
316,01:19:28,0.6511,1
316,01:20:28,0.6636,1
316,01:21:28,0.6619,1
316,01:22:28,0.6556,1
316,01:23:28,0.6560,1
316,01:24:29,0.6635,1
316,01:25:29,0.6550,1
316,01:26:29,0.6417,1
316,01:27:29,0.6410,1
316,01:28:29,0.6383,1
316,01:29:29,0.6570,1
316,01:30:29,0.6576,1
316,01:31:29,0.6381,1
316,01:32:29,0.6466,1
316,01:33:29,0.6184,1
316,01:34:29,0.5913,1
316,01:35:29,0.5785,1
316,01:36:29,0.5748,1
316,01:37:29,0.5721,1
316,01:38:29,0.5593,1
316,01:39:29,0.5976,1
316,01:40:29,0.6067,1
316,01:41:29,0.6152,1
316,01:42:29,0.6118,1
316,01:43:29,0.5968,1
316,01:44:29,0.6058,1
316,01:45:29,0.6144,1
316,01:46:29,0.6168,1
316,01:47:29,0.6124,1
316,01:48:29,0.5968,1
316,01:49:29,0.5968,1
316,01:50:29,0.6051,1
316,01:51:29,0.6028,1
316,01:52:29,0.6010,1
316,01:53:29,0.6118,1
316,01:54:29,0.5966,1
316,01:55:29,0.5875,1
316,01:56:29,0.5896,1
316,01:57:29,0.5863,1
316,01:58:30,0.5862,1
316,01:59:30,0.5919,1
316,02:00:30,0.5910,1
316,02:01:30,0.5778,1
316,02:02:30,0.5796,1
316,02:03:30,0.6008,1
316,02:04:30,0.6056,1
316,02:05:30,0.6207,1
316,02:06:30,0.6149,1
316,02:07:30,0.5999,1
316,02:08:30,0.4307,1
316,02:09:30,0.3419,1
316,02:10:30,0.3552,1
316,02:11:30,0.3560,1
316,02:12:30,0.5415,1
316,02:13:30,0.5908,1
316,02:14:30,0.5980,1
316,02:15:30,0.5972,1
316,02:16:30,0.6106,1
316,02:17:30,0.6377,1
316,02:18:30,0.6525,1
316,02:19:30,0.6566,1
316,02:20:30,0.6596,1
316,02:21:30,0.6556,1
316,02:22:30,0.6722,1
316,02:23:30,0.6561,1
316,02:24:30,0.6518,1
316,02:25:30,0.6260,1
316,02:26:30,0.6180,1
316,02:27:31,0.6183,1
316,02:28:31,0.6477,1
316,02:29:31,0.6660,1
316,02:30:31,0.6632,1
316,02:31:31,0.6562,1
316,02:32:31,0.6413,1
316,02:33:31,0.6388,1
316,02:34:31,0.6394,1
316,02:35:31,0.6510,1
316,02:36:31,0.6320,1
316,02:37:31,0.6292,1
316,02:38:31,0.6352,1
316,02:39:31,0.6428,1
316,02:40:31,0.6613,1
316,02:41:31,0.6678,1
316,02:42:31,0.6655,1
316,02:43:31,0.6682,1
316,02:44:31,0.6745,1
316,02:45:31,0.6794,1
316,02:46:31,0.6637,1
316,02:47:31,0.6504,1
316,02:48:31,0.6258,1
316,02:49:31,0.6120,1
316,02:50:31,0.6101,1
316,02:51:31,0.5993,1
316,02:52:31,0.6142,1
316,02:53:31,0.6124,1
316,02:54:31,0.5960,1
316,02:55:31,0.6050,1
316,02:56:31,0.6201,1
316,02:57:31,0.6236,1
316,02:58:31,0.6036,1
316,02:59:32,0.6057,1
316,03:00:31,0.5914,1
316,03:01:31,0.5956,1
316,03:02:32,0.5986,1
316,03:03:32,0.6171,1
316,03:04:32,0.6300,1
316,03:05:32,0.6242,1
316,03:06:32,0.6344,1
316,03:07:32,0.6549,1
316,03:08:32,0.6554,1
316,03:09:32,0.6469,1
316,03:10:32,0.6429,1
316,03:11:32,0.6311,1
316,03:12:32,0.6143,1
316,03:13:32,0.6132,1
316,03:14:32,0.6144,1
316,03:15:32,0.6265,1
316,03:16:32,0.6645,1
316,03:17:32,0.6475,1
316,03:18:32,0.6490,1
316,03:19:32,0.6436,1
316,03:20:32,0.6433,1
316,03:21:32,0.6380,1
316,03:22:32,0.6487,1
316,03:23:32,0.5943,1
316,03:24:33,0.4462,1
316,03:25:33,0.4470,1
316,03:26:33,0.2690,1
316,03:27:33,0.2384,1
316,03:28:33,0.2589,1
316,03:29:33,0.2480,1
316,03:30:33,0.2522,1
316,03:31:33,0.2326,1
316,03:32:33,0.2348,1
316,03:33:33,0.2239,1
316,03:34:33,0.2269,1
316,03:35:33,0.2209,1
316,03:36:33,0.2131,1
316,03:37:33,0.2131,1
316,03:38:33,0.3134,1
316,03:39:33,0.4882,1
316,03:40:33,0.6488,1
316,03:41:33,0.6567,1
316,03:42:33,0.6536,1
316,03:43:33,0.6554,1
316,03:44:33,0.6464,1
316,03:45:33,0.6280,1
316,03:46:33,0.6286,1
316,03:47:33,0.6099,1
316,03:48:33,0.6006,1
316,03:49:33,0.5975,1
316,03:50:33,0.5955,1
316,03:51:33,0.6083,1
316,03:52:33,0.5971,1
316,03:53:33,0.5928,1
316,03:54:33,0.6213,1
316,03:55:33,0.6383,1
316,03:56:33,0.6532,1
316,03:57:33,0.6620,1
316,03:58:33,0.6747,1
316,03:59:33,0.6490,1
316,04:00:33,0.6470,1
316,04:01:34,0.6456,1
316,04:02:34,0.6470,1
316,04:03:34,0.6323,1
316,04:04:33,0.6154,1
316,04:05:33,0.6202,1
316,04:06:33,0.6222,1
316,04:07:33,0.6205,1
316,04:08:33,0.6160,1
316,04:09:33,0.6033,1
316,04:10:33,0.6028,1
316,04:11:33,0.5901,1
316,04:12:33,0.6108,1
316,04:13:33,0.6149,1
316,04:14:33,0.6375,1
316,04:15:33,0.6427,1
316,04:16:33,0.5603,1
316,04:17:33,0.4484,1
316,04:18:33,0.4519,1
316,04:19:33,0.4755,1
316,04:20:33,0.4753,1
316,04:21:33,0.4715,1
