stationID,Time,average,Day
235,11:39:0,0.0246,320
235,11:42:0,0.0199,320
235,11:45:0,0.0193,320
235,11:48:0,0.0191,320
235,11:51:0,0.0191,320
235,11:54:0,0.0188,320
235,11:57:0,0.0189,320
235,12:0:0,0.0194,320
235,12:3:0,0.0197,320
235,12:6:0,0.0193,320
235,12:9:0,0.019,320
235,12:12:0,0.0193,320
235,12:15:0,0.0192,320
235,13:6:0,0.0464,320
235,13:9:0,0.0154,320
235,13:12:0,0.0112,320
235,13:15:0,0.0122,320
235,13:18:0,0.0133,320
235,13:21:0,0.0145,320
235,13:24:0,0.0153,320
235,13:27:0,0.016,320
235,13:30:0,0.0166,320
235,13:33:0,0.0167,320
235,13:36:0,0.0169,320
235,13:39:0,0.0171,320
235,13:42:0,0.017,320
235,13:45:0,0.0173,320
235,13:48:0,0.0174,320
235,13:51:0,0.0173,320
235,13:54:0,0.0172,320
235,13:57:0,0.0175,320
235,14:0:0,0.0176,320
235,14:3:0,0.0175,320
235,14:6:0,0.0175,320
235,14:9:0,0.0175,320
235,14:12:0,0.0176,320
235,14:15:0,0.0176,320
235,14:18:0,0.0174,320
235,14:21:0,0.0177,320
235,14:24:0,0.0175,320
235,14:27:0,0.0176,320
235,14:30:0,0.0177,320
235,14:33:0,0.0173,320
235,14:36:0,0.0175,320
235,14:39:0,0.0176,320
235,14:42:0,0.0176,320
235,14:45:0,0.0176,320
235,14:48:0,0.0176,320
235,14:51:0,0.0175,320
235,14:54:0,0.0176,320
235,14:57:0,0.0178,320
235,15:0:0,0.0177,320
235,15:3:0,0.0175,320
235,15:6:0,0.0177,320
235,15:9:0,0.0176,320
235,15:12:0,0.0177,320
235,15:15:0,0.0178,320
235,15:18:0,0.0175,320
235,15:21:0,0.0175,320
235,15:24:0,0.0177,320
235,15:27:0,0.0177,320
235,15:30:0,0.0176,320
235,15:33:0,0.0178,320
235,15:36:0,0.0175,320
235,15:39:0,0.0178,320
235,15:42:0,0.0176,320
235,15:45:0,0.0177,320
235,15:48:0,0.0177,320
235,15:51:0,0.0177,320
235,15:54:0,0.0176,320
235,15:57:0,0.0176,320
235,16:0:0,0.0176,320
235,16:3:0,0.0178,320
235,16:6:0,0.0176,320
235,16:9:0,0.0176,320
235,16:12:0,0.0177,320
235,16:15:0,0.0176,320
235,16:18:0,0.0177,320
235,16:21:0,0.0177,320
235,16:24:0,0.0176,320
235,16:27:0,0.0177,320
235,16:30:0,0.0176,320
235,16:33:0,0.0178,320
235,16:36:0,0.0176,320
235,16:39:0,0.0178,320
235,16:42:0,0.0177,320
235,16:45:0,0.0177,320
235,16:48:0,0.0178,320
235,16:51:0,0.0175,320
235,16:54:0,0.0178,320
235,16:57:0,0.0178,320
235,17:0:0,0.0177,320
235,17:3:0,0.0177,320
235,17:6:0,0.0178,320
235,17:9:0,0.0176,320
235,17:12:0,0.0179,320
235,17:15:0,0.0176,320
235,17:18:0,0.0179,320
235,17:21:0,0.0178,320
235,17:24:0,0.0177,320
235,17:27:0,0.0176,320
235,17:30:0,0.0179,320
235,17:33:0,0.0178,320
235,17:36:0,0.0178,320
