stationID,Time,average,Day
187,12:54:0,9.4904,335
187,12:57:0,9.5132,335
187,13:0:0,9.4835,335
187,13:6:0,9.5126,335
187,13:9:0,9.5190,335
187,13:12:0,9.5339,335
187,13:15:0,9.5210,335
187,13:18:0,9.5159,335
187,13:21:0,9.5384,335
187,13:24:0,9.5583,335
187,13:27:0,9.5532,335
187,13:30:0,9.5584,335
187,13:33:0,9.5501,335
187,13:36:0,9.5300,335
187,13:39:0,9.5342,335
187,13:42:0,9.5129,335
187,13:45:0,9.5443,335
187,13:48:0,9.5527,335
187,13:51:0,9.5398,335
187,11:0:0,0.1250,336
187,11:3:0,0.1466,336
187,11:6:0,0.1364,336
187,11:9:0,0.1163,336
187,11:12:0,0.1222,336
187,11:15:0,0.1275,336
187,11:18:0,0.1276,336
187,11:21:0,0.1295,336
187,11:24:0,0.1379,336
187,11:27:0,0.1389,336
187,11:33:0,0.1342,336
187,11:36:0,0.1275,336
187,11:39:0,0.1283,336
187,11:42:0,0.1232,336
187,11:45:0,0.1153,336
187,11:48:0,0.1177,336
187,11:51:0,0.1101,336
187,11:54:0,0.1337,336
187,11:57:0,0.1747,336
187,12:3:0,0.2084,336
187,12:9:0,0.2113,336
187,12:12:0,0.2396,336
187,13:48:0,0.1832,336
187,13:51:0,0.1827,336
187,13:54:0,0.1925,336
187,13:57:0,0.1945,336
187,14:0:0,0.2064,336
187,14:3:0,0.1817,336
187,14:6:0,0.2069,336
187,14:9:0,0.1930,336
187,14:12:0,0.2046,336
187,14:15:0,0.2036,336
187,14:18:0,2.8452,336
187,14:21:0,2.8040,336
187,14:24:0,2.7734,336
187,14:27:0,2.7680,336
187,14:30:0,2.7198,336
187,14:33:0,2.7534,336
187,14:36:0,2.6841,336
187,14:39:0,2.7062,336
187,14:45:0,2.7723,336
187,14:48:0,2.6969,336
187,14:51:0,2.7143,336
187,14:54:0,2.6891,336
187,14:57:0,2.5802,336
187,15:0:0,2.7059,336
187,15:3:0,2.7637,336
187,15:6:0,2.6910,336
187,15:9:0,2.7791,336
187,15:12:0,2.7769,336
187,15:15:0,2.7665,336
187,15:18:0,2.7003,336
187,15:21:0,2.6722,336
187,15:24:0,2.6707,336
187,15:27:0,2.6983,336
187,15:30:0,2.7361,336
187,15:33:0,2.5613,336
187,15:36:0,2.6113,336
187,15:39:0,2.6440,336
187,15:42:0,2.7023,336
187,15:45:0,2.6921,336
187,15:48:0,2.5342,336
187,15:51:0,2.5707,336
187,15:54:0,2.5989,336
187,15:57:0,2.5776,336
187,16:0:0,2.5522,336
187,16:3:0,2.5686,336
187,16:6:0,2.5631,336
187,16:9:0,2.5485,336
187,16:12:0,2.5033,336
187,16:18:0,2.3654,336
187,16:21:0,2.4148,336
187,16:24:0,2.4776,336
187,16:27:0,2.4562,336
187,16:30:0,2.4031,336
187,16:33:0,2.3755,336
187,16:36:0,2.3796,336
187,16:39:0,2.3984,336
187,16:42:0,2.5141,336
187,16:45:0,2.4962,336
187,16:48:0,2.4776,336
187,16:51:0,2.4698,336
187,16:54:0,2.4744,336
187,16:57:0,2.4665,336
187,17:0:0,2.4318,336
187,17:3:0,2.3959,336
187,17:6:0,2.3592,336
187,17:9:0,2.3280,336
187,17:12:0,2.3186,336
187,17:15:0,2.2897,336
187,17:18:0,2.2679,336
187,17:21:0,2.2345,336
187,17:24:0,2.1362,336
187,17:27:0,2.1289,336
187,17:30:0,2.1390,336
187,17:33:0,2.1300,336
187,17:36:0,2.1274,336
187,17:39:0,2.1018,336
187,17:42:0,2.0937,336
187,17:45:0,2.1033,336
187,17:48:0,2.0929,336
187,17:51:0,2.0695,336
187,17:54:0,2.0888,336
187,17:57:0,2.1110,336
187,18:0:0,2.0787,336
187,18:6:0,2.0433,336
187,18:9:0,2.0835,336
187,18:12:0,2.0600,336
187,18:15:0,2.0148,336
187,18:18:0,2.0434,336
187,18:21:0,2.0420,336
187,18:24:0,2.0423,336
187,18:27:0,2.0592,336
187,18:30:0,2.1050,336
187,18:33:0,2.0956,336
187,18:36:0,2.1028,336
187,18:39:0,2.0957,336
187,18:42:0,2.0442,336
187,18:45:0,2.0507,336
187,18:48:0,2.0536,336
187,18:51:0,2.0391,336
187,18:54:0,2.0344,336
187,18:57:0,2.0744,336
187,19:0:0,2.1017,336
187,19:3:0,2.0886,336
187,19:6:0,2.0406,336
187,19:9:0,2.0209,336
187,19:12:0,2.0093,336
187,19:15:0,1.9735,336
187,19:18:0,1.9947,336
187,19:21:0,1.9687,336
187,19:24:0,1.9671,336
187,19:27:0,1.9669,336
187,19:30:0,1.9825,336
187,19:33:0,1.9904,336
187,19:36:0,1.9411,336
187,19:39:0,1.9061,336
187,19:42:0,1.9091,336
187,19:45:0,1.8770,336
187,19:48:0,1.8664,336
187,19:51:0,1.8769,336
187,19:54:0,1.8911,336
187,19:57:0,1.8837,336
187,20:0:0,1.8894,336
187,20:3:0,1.8784,336
187,20:6:0,1.8559,336
187,20:9:0,1.8798,336
187,20:12:0,1.9302,336
187,20:18:0,1.9191,336
187,20:21:0,1.9417,336
187,20:24:0,1.9414,336
187,20:27:0,1.9293,336
187,20:30:0,1.9133,336
187,20:33:0,1.9133,336
187,20:36:0,1.9195,336
187,20:39:0,1.9346,336
187,20:42:0,1.9329,336
187,20:45:0,1.9492,336
187,20:48:0,1.9498,336
187,20:51:0,1.9490,336
187,20:54:0,1.9608,336
187,20:57:0,1.9326,336
187,21:0:0,1.9231,336
187,21:3:0,1.9210,336
187,21:6:0,1.9518,336
187,21:9:0,1.9552,336
187,21:12:0,1.9582,336
187,21:15:0,1.9352,336
187,21:18:0,1.8943,336
187,21:21:0,1.8864,336
187,21:24:0,1.8440,336
187,21:27:0,1.8143,336
187,21:30:0,1.7985,336
187,21:33:0,1.7795,336
187,21:36:0,1.7436,336
187,21:39:0,1.7160,336
187,21:42:0,1.6386,336
187,21:45:0,1.5996,336
187,21:51:0,1.6091,336
187,21:54:0,1.6094,336
187,21:57:0,1.6140,336
187,22:0:0,1.5778,336
187,22:3:0,1.6061,336
187,22:6:0,1.6048,336
187,22:9:0,1.5858,336
187,22:12:0,1.6090,336
187,22:15:0,1.6199,336
187,22:18:0,1.6385,336
187,22:21:0,1.6202,336
187,22:24:0,1.6216,336
187,22:27:0,1.6141,336
187,22:30:0,1.6061,336
187,22:33:0,1.5843,336
187,22:36:0,1.5929,336
187,22:39:0,1.5846,336
