StationID,average,Time
81,0.2583,2020-06-21 00:00:48
81,0.2552,2020-06-21 00:01:48
81,0.2651,2020-06-21 00:02:48
81,0.2659,2020-06-21 00:03:48
81,0.2595,2020-06-21 00:04:48
81,0.2629,2020-06-21 00:05:48
81,0.2691,2020-06-21 00:06:48
81,0.2689,2020-06-21 00:07:48
81,0.2608,2020-06-21 00:08:48
81,0.2637,2020-06-21 00:09:48
81,0.2682,2020-06-21 00:10:48
81,0.2667,2020-06-21 00:11:48
81,0.2575,2020-06-21 00:12:49
81,0.264,2020-06-21 00:13:48
81,0.2665,2020-06-21 00:14:48
81,0.2634,2020-06-21 00:15:49
81,0.2536,2020-06-21 00:16:48
81,0.2642,2020-06-21 00:17:49
81,0.2652,2020-06-21 00:18:49
81,0.2612,2020-06-21 00:19:49
81,0.2572,2020-06-21 00:20:49
81,0.2643,2020-06-21 00:21:49
81,0.2644,2020-06-21 00:22:49
81,0.2553,2020-06-21 00:23:49
81,0.2562,2020-06-21 00:24:49
81,0.2593,2020-06-21 00:25:49
81,0.257,2020-06-21 00:26:49
81,0.2487,2020-06-21 00:27:49
81,0.259,2020-06-21 00:28:49
81,0.257,2020-06-21 00:29:49
81,0.2491,2020-06-21 00:30:49
81,0.251,2020-06-21 00:31:49
81,0.2575,2020-06-21 00:32:49
81,0.2575,2020-06-21 00:33:49
81,0.2508,2020-06-21 00:34:49
81,0.2605,2020-06-21 00:35:49
81,0.2609,2020-06-21 00:36:49
81,0.256,2020-06-21 00:37:49
81,0.2517,2020-06-21 00:38:49
81,0.2595,2020-06-21 00:39:49
81,0.2572,2020-06-21 00:40:49
81,0.2469,2020-06-21 00:41:49
81,0.2554,2020-06-21 00:42:49
81,0.2549,2020-06-21 00:43:49
81,0.2482,2020-06-21 00:44:49
81,0.246,2020-06-21 00:45:49
81,0.2545,2020-06-21 00:46:49
81,0.2525,2020-06-21 00:47:49
81,0.2444,2020-06-21 00:48:50
81,0.2554,2020-06-21 00:49:49
81,0.2541,2020-06-21 00:50:50
81,0.2486,2020-06-21 00:51:49
81,0.2494,2020-06-21 00:52:49
81,0.2554,2020-06-21 00:53:50
81,0.2533,2020-06-21 00:54:50
81,0.2447,2020-06-21 00:55:50
81,0.2555,2020-06-21 00:56:50
81,0.2587,2020-06-21 00:57:50
81,0.2556,2020-06-21 00:58:50
81,0.2532,2020-06-21 00:59:50
81,0.2581,2020-06-21 01:00:50
81,0.2566,2020-06-21 01:01:50
81,0.2502,2020-06-21 01:02:50
81,0.2603,2020-06-21 01:03:50
81,0.2636,2020-06-21 01:04:50
81,0.2613,2020-06-21 01:05:50
81,0.2534,2020-06-21 01:06:50
81,0.2633,2020-06-21 01:07:50
81,0.2635,2020-06-21 01:08:50
81,0.2555,2020-06-21 01:09:50
81,0.2523,2020-06-21 01:10:50
81,0.2579,2020-06-21 01:11:50
81,0.2564,2020-06-21 01:12:50
81,0.2478,2020-06-21 01:13:50
81,0.2588,2020-06-21 01:14:50
81,0.2607,2020-06-21 01:15:50
81,0.2548,2020-06-21 01:16:50
81,0.25,2020-06-21 01:17:50
81,0.2601,2020-06-21 01:18:50
81,0.2604,2020-06-21 01:19:50
81,0.2515,2020-06-21 01:20:50
81,0.2559,2020-06-21 01:21:50
81,0.2593,2020-06-21 01:22:50
81,0.2576,2020-06-21 01:23:50
81,0.2471,2020-06-21 01:24:50
81,0.2566,2020-06-21 01:25:51
81,0.2582,2020-06-21 01:26:50
81,0.2521,2020-06-21 01:27:50
81,0.2535,2020-06-21 01:28:51
81,0.2609,2020-06-21 01:29:50
81,0.2577,2020-06-21 01:30:51
81,0.2488,2020-06-21 01:31:51
81,0.2609,2020-06-21 01:32:51
81,0.2616,2020-06-21 01:33:51
81,0.2573,2020-06-21 01:34:51
81,0.2528,2020-06-21 01:35:51
81,0.2615,2020-06-21 01:36:51
81,0.2587,2020-06-21 01:37:51
81,0.2504,2020-06-21 01:38:51
81,0.2549,2020-06-21 01:39:51
81,0.2599,2020-06-21 01:40:51
81,0.2605,2020-06-21 01:41:51
81,0.2514,2020-06-21 01:42:51
81,0.263,2020-06-21 01:43:51
81,0.266,2020-06-21 01:44:50
81,0.2618,2020-06-21 01:45:50
81,0.2566,2020-06-21 01:46:50
81,0.2656,2020-06-21 01:47:51
81,0.266,2020-06-21 01:48:51
81,0.2606,2020-06-21 01:49:51
81,0.2601,2020-06-21 01:50:51
81,0.2646,2020-06-21 01:51:51
81,0.2626,2020-06-21 01:52:51
81,0.2551,2020-06-21 01:53:51
81,0.2621,2020-06-21 01:54:51
81,0.2663,2020-06-21 01:55:51
81,0.2633,2020-06-21 01:56:51
81,0.2516,2020-06-21 01:57:51
81,0.2621,2020-06-21 01:58:51
81,0.2624,2020-06-21 01:59:51
81,0.2575,2020-06-21 02:00:51
81,0.2519,2020-06-21 02:01:51
81,0.2592,2020-06-21 02:02:51
81,0.2609,2020-06-21 02:03:51
81,0.2551,2020-06-21 02:04:51
81,0.2608,2020-06-21 02:05:51
81,0.2653,2020-06-21 02:06:51
81,0.2631,2020-06-21 02:07:51
81,0.2545,2020-06-21 02:08:51
81,0.2635,2020-06-21 02:09:51
81,0.2647,2020-06-21 02:10:51
81,0.26,2020-06-21 02:11:51
81,0.2528,2020-06-21 02:12:51
81,0.2621,2020-06-21 02:13:51
81,0.2623,2020-06-21 02:14:51
81,0.2561,2020-06-21 02:15:51
81,0.2576,2020-06-21 02:16:51
81,0.2608,2020-06-21 02:17:51
81,0.2577,2020-06-21 02:18:51
81,0.2487,2020-06-21 02:19:51
81,0.2589,2020-06-21 02:20:51
81,0.2591,2020-06-21 02:21:51
81,0.2515,2020-06-21 02:22:51
81,0.2488,2020-06-21 02:23:52
81,0.2566,2020-06-21 02:24:52
81,0.2582,2020-06-21 02:25:52
81,0.2506,2020-06-21 02:26:52
81,0.2575,2020-06-21 02:27:52
81,0.2585,2020-06-21 02:28:52
81,0.2558,2020-06-21 02:29:52
81,0.2509,2020-06-21 02:30:52
81,0.2591,2020-06-21 02:31:52
81,0.2583,2020-06-21 02:32:52
81,0.2518,2020-06-21 02:33:52
81,0.2565,2020-06-21 02:34:52
81,0.2595,2020-06-21 02:35:52
81,0.2583,2020-06-21 02:36:52
