stationID,Time,average,Day
333,10:9:0,2.1331,800
333,10:12:0,1.7228,800
333,12:36:0,4.9037,800
333,12:39:0,5.8551,800
333,12:42:0,4.3302,800
333,12:45:0,4.2788,800
333,12:48:0,4.6088,800
333,12:51:0,5.9699,800
333,12:54:0,4.5546,800
333,12:57:0,4.8444,800
333,13:0:0,4.3220,800
333,13:3:0,4.2271,800
333,13:6:0,3.8086,800
333,13:9:0,4.3997,800
333,13:12:0,4.9906,800
333,13:15:0,3.2292,800
333,13:18:0,2.4435,800
333,13:21:0,3.6205,800
333,13:24:0,5.3909,800
333,13:27:0,4.5095,800
333,13:30:0,5.5641,800
333,13:33:0,4.1884,800
333,13:36:0,4.5918,800
333,13:39:0,5.0829,800
333,13:42:0,4.2047,800
333,13:45:0,4.7983,800
333,13:48:0,2.7936,800
333,13:51:0,2.8064,800
333,13:54:0,2.7113,800
333,13:57:0,2.8627,800
333,14:0:0,3.0687,800
333,14:3:0,2.6292,800
333,14:6:0,3.4089,800
333,14:9:0,3.1765,800
333,14:12:0,4.8764,800
333,14:15:0,5.7377,800
333,14:18:0,3.4474,800
333,14:21:0,5.1068,800
333,14:24:0,4.9332,800
333,14:27:0,5.1791,800
333,14:30:0,5.6799,800
333,14:33:0,5.4500,800
333,14:36:0,3.7127,800
333,14:39:0,3.9266,800
333,14:42:0,3.8645,800
333,14:45:0,5.1202,800
333,14:48:0,4.4812,800
333,14:51:0,4.4314,800
333,14:54:0,3.6382,800
333,14:57:0,3.1216,800
333,15:0:0,3.9150,800
333,15:3:0,3.4656,800
333,15:6:0,5.6339,800
333,15:9:0,6.5839,800
333,15:12:0,4.7812,800
333,15:15:0,6.0154,800
333,15:18:0,5.3533,800
333,15:21:0,3.3621,800
333,15:24:0,4.1457,800
333,15:27:0,5.2895,800
333,15:30:0,4.7125,800
333,15:33:0,6.1479,800
333,15:36:0,4.7900,800
333,15:39:0,5.0097,800
333,15:42:0,5.3571,800
333,15:45:0,5.6357,800
333,15:48:0,5.8743,800
333,15:54:0,5.9381,800
333,15:57:0,6.3171,800
333,16:0:0,6.1231,800
333,16:3:0,6.2759,800
333,16:6:0,5.2521,800
333,16:9:0,4.0333,800
333,16:12:0,3.3861,800
333,16:15:0,2.9335,800
333,16:18:0,3.0180,800
333,16:21:0,2.9104,800
333,16:24:0,2.7270,800
333,16:27:0,3.6552,800
333,16:30:0,4.1715,800
333,16:33:0,5.8610,800
333,16:36:0,4.9105,800
333,16:39:0,5.5754,800
333,16:42:0,5.5720,800
333,16:45:0,5.4464,800
333,16:48:0,6.7622,800
333,16:51:0,5.9005,800
333,16:54:0,6.2308,800
333,16:57:0,3.6578,800
333,17:0:0,2.9168,800
333,17:3:0,4.2637,800
333,17:6:0,5.3551,800
333,17:12:0,4.6426,800
333,17:15:0,5.3228,800
333,17:18:0,3.8491,800
333,17:21:0,5.3494,800
333,17:24:0,3.8036,800
333,17:27:0,3.9414,800
333,17:30:0,3.7360,800
333,17:33:0,5.2168,800
333,17:36:0,5.2627,800
333,17:39:0,7.2833,800
333,17:42:0,7.0962,800
333,17:45:0,6.7588,800
333,17:48:0,5.3388,800
333,17:51:0,6.2626,800
333,17:54:0,6.2300,800
333,17:57:0,6.8379,800
333,18:0:0,5.8963,800
333,18:3:0,6.6409,800
333,18:6:0,5.7805,800
333,18:9:0,5.9445,800
333,18:12:0,7.4846,800
333,18:15:0,5.9122,800
333,18:18:0,6.3816,800
333,18:21:0,6.8828,800
333,18:24:0,7.0562,800
333,18:30:0,7.2376,800
333,18:33:0,7.7390,800
333,18:36:0,6.8790,800
333,18:39:0,5.4244,800
333,18:42:0,4.4361,800
333,18:45:0,5.3060,800
333,18:48:0,7.0515,800
333,18:51:0,6.8616,800
333,18:54:0,6.4658,800
333,18:57:0,6.2640,800
333,19:0:0,6.1336,800
333,19:3:0,6.4266,800
333,19:6:0,4.0334,800
333,19:9:0,6.2755,800
333,19:12:0,7.1262,800
333,19:15:0,7.3999,800
333,19:21:0,7.3495,800
333,19:24:0,6.5253,800
333,19:27:0,7.5036,800
333,19:30:0,7.4645,800
333,19:33:0,7.8481,800
333,19:36:0,6.0216,800
333,19:39:0,7.6217,800
333,19:42:0,7.6505,800
333,19:45:0,8.1570,800
333,19:48:0,7.8546,800
333,19:51:0,7.8740,800
333,19:54:0,7.6424,800
333,19:57:0,7.7812,800
333,20:0:0,8.2871,800
333,20:3:0,8.5908,800
333,20:6:0,8.0685,800
333,20:9:0,7.3579,800
333,20:12:0,6.5949,800
333,20:15:0,7.3717,800
333,20:18:0,6.3916,800
333,20:21:0,5.1003,800
333,20:24:0,7.1981,800
333,20:27:0,7.0664,800
333,20:30:0,8.2629,800
333,20:33:0,7.7375,800
333,20:36:0,7.9555,800
333,20:39:0,7.1696,800
333,20:42:0,6.5825,800
333,20:45:0,6.7033,800
333,20:48:0,7.7240,800
333,20:51:0,6.0604,800
333,20:54:0,7.0693,800
333,20:57:0,6.6788,800
333,21:0:0,7.3570,800
333,21:3:0,7.5182,800
333,21:6:0,6.5517,800
333,21:9:0,7.9339,800
333,21:12:0,7.3228,800
333,21:15:0,6.7790,800
333,21:18:0,5.7962,800
333,21:21:0,7.7508,800
333,21:24:0,7.9014,800
333,21:27:0,7.6898,800
333,21:30:0,8.7864,800
333,21:33:0,7.5740,800
333,21:36:0,7.6040,800
333,21:39:0,7.3403,800
333,21:42:0,7.9125,800
333,21:45:0,6.2842,800
333,21:48:0,5.6744,800
333,21:51:0,6.1541,800
333,21:54:0,5.7505,800
333,21:57:0,5.9827,800
333,22:0:0,5.3965,800
333,22:3:0,5.8610,800
333,22:6:0,7.0759,800
333,22:9:0,7.3379,800
333,22:12:0,7.6151,800
333,22:15:0,7.3633,800
333,22:18:0,6.5592,800
333,22:21:0,7.5665,800
333,22:24:0,6.1149,800
333,22:27:0,5.2526,800
333,22:30:0,6.8360,800
333,22:33:0,6.5995,800
333,22:36:0,7.7328,800
333,22:39:0,5.9809,800
333,22:42:0,5.9764,800
333,22:45:0,6.6849,800
333,22:48:0,8.4368,800
333,22:51:0,8.2154,800
333,22:54:0,8.4841,800
333,22:57:0,8.9147,800
333,23:0:0,9.2971,800
333,23:3:0,8.7811,800
333,23:6:0,9.0339,800
333,23:9:0,9.1661,800
333,23:12:0,8.7589,800
333,23:15:0,8.9472,800
333,23:18:0,8.3009,800
333,23:21:0,6.6372,800
333,23:24:0,6.4229,800
333,23:27:0,6.2086,800
333,23:30:0,7.1743,800
333,23:33:0,7.0974,800
333,23:36:0,5.9148,800
333,23:39:0,6.0257,800
333,23:42:0,6.6625,800
333,23:45:0,6.3644,800
333,23:48:0,6.5497,800
333,23:51:0,5.4536,800
333,23:54:0,6.6760,800
333,23:57:0,6.5523,800
333,0:0:0,6.4631,801
333,0:3:0,5.6903,801
333,0:6:0,5.4840,801
333,0:9:0,5.2359,801
333,0:12:0,5.5798,801
333,0:15:0,5.4449,801
333,0:18:0,5.2549,801
333,0:21:0,5.2087,801
333,0:24:0,5.0909,801
333,0:27:0,5.4668,801
333,0:30:0,4.4336,801
333,0:33:0,3.1859,801
333,0:36:0,2.9127,801
333,0:39:0,4.3353,801
333,0:42:0,4.8861,801
333,0:45:0,5.3656,801
333,0:48:0,4.2010,801
333,0:51:0,4.3189,801
333,0:54:0,5.2625,801
333,0:57:0,5.1628,801
333,1:0:0,3.4059,801
333,1:3:0,3.4531,801
333,1:6:0,3.7869,801
333,1:9:0,3.1105,801
333,1:12:0,4.9127,801
333,1:15:0,4.7374,801
333,1:18:0,5.0993,801
333,1:21:0,4.1170,801
333,1:24:0,4.4593,801
333,1:27:0,4.2961,801
333,1:30:0,3.8640,801
333,1:33:0,4.2281,801
333,1:36:0,4.6630,801
333,1:42:0,4.5044,801
333,1:45:0,4.3594,801
333,1:48:0,3.2028,801
333,1:51:0,3.9676,801
333,1:54:0,3.9525,801
333,1:57:0,3.4395,801
333,2:0:0,4.1637,801
333,2:3:0,3.6510,801
333,2:6:0,3.8483,801
333,2:9:0,3.2718,801
333,2:12:0,2.8875,801
