stationID,Time,average,Day
334,16:39:0,0.9439,801
334,16:42:0,0.9606,801
334,16:45:0,1.0043,801
334,16:51:0,0.9372,801
334,16:54:0,1.0723,801
334,16:57:0,0.9459,801
334,17:0:0,0.9285,801
334,17:6:0,1.0370,801
334,17:0:0,0.8986,802
334,17:3:0,1.4763,802
334,17:6:0,1.1205,802
334,17:12:0,1.8335,802
334,17:15:0,1.9645,802
334,17:18:0,2.0071,802
334,17:21:0,1.5701,802
334,17:24:0,1.9984,802
334,17:27:0,2.0863,802
334,17:30:0,1.9314,802
334,17:33:0,1.5823,802
334,17:39:0,3.6069,802
334,17:42:0,2.4138,802
334,17:45:0,1.8850,802
334,17:48:0,1.6821,802
334,17:51:0,2.7645,802
334,17:54:0,2.0390,802
334,17:57:0,2.1036,802
334,18:0:0,2.1233,802
334,18:3:0,2.5729,802
334,18:6:0,2.1609,802
334,18:9:0,2.0549,802
334,18:12:0,2.0088,802
334,18:18:0,1.9127,802
334,18:21:0,1.9814,802
334,18:24:0,1.8529,802
334,18:27:0,1.8269,802
334,18:30:0,1.6438,802
334,18:33:0,2.0497,802
334,18:36:0,2.0233,802
334,18:39:0,2.7312,802
334,18:42:0,2.4012,802
334,18:45:0,2.7713,802
334,18:48:0,2.7651,802
334,18:51:0,2.2851,802
334,18:54:0,2.1499,802
334,18:57:0,3.0862,802
334,19:0:0,4.2687,802
334,19:3:0,8.1810,802
334,19:6:0,6.9456,802
334,19:9:0,6.7572,802
334,19:12:0,6.6627,802
334,19:15:0,6.6887,802
334,19:18:0,6.2765,802
334,19:21:0,6.0909,802
334,19:24:0,6.0465,802
334,19:27:0,6.1566,802
334,19:30:0,6.6162,802
334,19:33:0,6.2390,802
334,19:36:0,6.4005,802
334,19:39:0,6.5803,802
334,19:42:0,6.3385,802
334,19:45:0,6.4241,802
334,19:48:0,6.3674,802
334,19:51:0,6.2253,802
334,19:54:0,6.2131,802
334,20:0:0,6.3938,802
334,20:3:0,6.3450,802
334,20:6:0,6.5843,802
334,20:9:0,6.5277,802
334,20:12:0,6.4887,802
334,20:15:0,6.9906,802
334,20:18:0,6.3414,802
334,20:21:0,6.7440,802
334,20:27:0,6.3202,802
334,20:30:0,6.2789,802
334,20:33:0,6.4166,802
334,20:36:0,6.5367,802
334,20:39:0,6.6585,802
334,20:42:0,6.6562,802
334,20:45:0,6.6360,802
334,20:48:0,5.9371,802
334,20:51:0,6.1531,802
334,20:54:0,5.2854,802
334,20:57:0,5.3668,802
334,21:0:0,5.5132,802
334,21:3:0,5.7218,802
334,21:6:0,5.9736,802
334,21:9:0,5.5940,802
334,21:12:0,5.6205,802
334,21:15:0,5.7428,802
334,21:18:0,5.4289,802
334,21:21:0,5.3851,802
334,21:24:0,5.3469,802
334,21:27:0,5.5374,802
334,21:30:0,5.7051,802
334,21:33:0,5.6065,802
334,21:36:0,5.8492,802
334,21:39:0,5.5678,802
334,21:42:0,5.5513,802
334,21:45:0,5.5074,802
334,21:48:0,5.0343,802
334,21:51:0,5.3285,802
334,21:54:0,5.3400,802
334,21:57:0,4.9686,802
334,22:0:0,4.8281,802
334,22:3:0,4.9937,802
334,22:6:0,4.6171,802
