StationID,Time,average,Day
331,00:00:22,0.0095,1
331,00:01:22,0.011,1
331,00:02:22,0.0095,1
331,00:03:22,0.0108,1
331,00:04:22,0.0114,1
331,00:05:22,0.0101,1
331,00:06:22,0.0088,1
331,00:07:22,0.0102,1
331,00:08:22,0.0091,1
331,00:09:22,0.0114,1
331,00:10:22,0.0106,1
331,00:11:23,0.01,1
331,00:12:23,0.0104,1
331,00:13:22,0.0105,1
331,00:14:22,0.0086,1
331,00:15:22,0.009,1
331,00:16:22,0.0116,1
331,00:17:22,0.0113,1
331,00:18:22,0.009,1
331,00:20:22,0.0107,1
331,00:21:22,0.0093,1
331,00:22:22,0.0103,1
331,00:23:22,0.0092,1
331,00:24:22,0.0108,1
331,00:25:22,0.0101,1
331,00:26:22,0.0089,1
331,00:27:22,0.0102,1
331,00:28:22,0.0095,1
331,00:29:22,0.0108,1
331,00:30:22,0.0112,1
331,00:31:22,0.0088,1
331,00:32:22,0.0091,1
331,00:33:22,0.0109,1
331,00:34:22,0.0092,1
331,00:35:22,0.008,1
331,00:36:22,0.011,1
331,00:37:22,0.012,1
331,00:38:22,0.0084,1
331,00:39:22,0.0092,1
331,00:40:23,0.0092,1
331,00:41:22,0.0104,1
331,00:42:22,0.0097,1
331,00:43:22,0.0092,1
331,00:44:22,0.0109,1
331,00:45:22,0.01,1
331,00:46:22,0.0094,1
331,00:47:23,0.0095,1
331,00:48:23,0.0105,1
331,00:49:23,0.0106,1
331,00:50:23,0.0099,1
331,00:51:23,0.0112,1
331,00:52:23,0.0084,1
331,00:53:23,0.0122,1
331,00:54:23,0.0094,1
331,00:55:23,0.0115,1
331,00:56:23,0.0115,1
331,00:57:23,0.0113,1
331,00:58:23,0.0109,1
331,00:59:23,0.0101,1
331,01:00:23,0.0093,1
331,01:02:23,0.0094,1
331,01:03:23,0.0104,1
331,01:04:23,0.0104,1
331,01:05:23,0.0108,1
331,01:06:23,0.0077,1
331,01:07:23,0.0127,1
331,01:08:23,0.0091,1
331,01:09:23,0.0087,1
331,01:10:23,0.0098,1
331,01:11:23,0.0095,1
331,01:12:23,0.0088,1
331,01:13:23,0.0099,1
331,01:14:24,0.0102,1
331,01:15:24,0.0116,1
331,01:16:24,0.0092,1
331,01:17:24,0.0097,1
331,01:18:24,0.0097,1
331,01:19:24,0.0099,1
331,01:20:24,0.0123,1
331,01:21:24,0.01,1
331,01:22:24,0.01,1
331,01:23:24,0.0082,1
331,01:24:24,0.0101,1
331,01:25:24,0.0096,1
331,01:27:24,0.0095,1
331,01:28:24,0.0106,1
331,01:30:24,0.0097,1
331,01:31:24,0.0094,1
331,01:32:24,0.009,1
331,01:33:24,0.0101,1
331,01:34:24,0.0109,1
331,01:35:24,0.0101,1
331,01:36:24,0.0113,1
331,01:37:24,0.0114,1
331,01:38:24,0.0103,1
331,01:39:24,0.0083,1
331,01:40:24,0.012,1
331,01:42:24,0.0087,1
331,01:43:24,0.0105,1
331,01:44:24,0.0107,1
331,01:45:24,0.0082,1
331,01:46:24,0.0095,1
331,01:47:24,0.0115,1
331,01:48:24,0.0104,1
331,01:49:24,0.01,1
331,01:50:24,0.0091,1
331,01:51:25,0.0093,1
331,01:52:25,0.0111,1
331,01:53:25,0.0093,1
331,01:54:25,0.0094,1
331,01:55:25,0.011,1
331,01:57:25,0.009,1
331,01:58:25,0.0112,1
331,01:59:25,0.0093,1
331,02:00:25,0.0119,1
331,02:01:25,0.0102,1
331,02:02:25,0.0094,1
331,02:03:25,0.0112,1
331,02:04:25,0.0107,1
331,02:05:25,0.01,1
331,02:06:25,0.0118,1
331,02:07:25,0.0105,1
331,02:08:25,0.0115,1
331,02:09:25,0.0098,1
331,02:10:25,0.0113,1
331,02:11:25,0.009,1
331,02:12:25,0.0085,1
331,02:13:25,0.0105,1
331,02:14:25,0.0095,1
331,02:16:25,0.0122,1
331,02:17:25,0.0102,1
331,02:18:24,0.0106,1
331,02:19:24,0.0099,1
331,02:20:24,0.0093,1
331,02:22:24,0.0113,1
331,02:23:24,0.0105,1
331,02:24:24,0.0108,1
331,02:25:24,0.0085,1
331,02:26:24,0.0088,1
331,02:29:24,0.0092,1
331,02:30:24,0.0099,1
331,02:31:24,0.01,1
331,02:32:24,0.0088,1
331,02:33:24,0.0087,1
331,02:34:24,0.0107,1
331,02:35:24,0.0102,1
331,02:36:24,0.0097,1
331,02:37:25,0.0096,1
331,02:38:25,0.011,1
331,02:39:25,0.0104,1
331,02:40:25,0.0099,1
331,02:41:25,0.0109,1
331,02:42:25,0.0113,1
331,02:43:25,0.0116,1
331,02:44:25,0.0082,1
331,02:45:25,0.011,1
331,02:46:25,0.011,1
331,02:47:25,0.0087,1
331,02:48:25,0.0084,1
331,02:49:25,0.0107,1
331,02:50:25,0.0098,1
331,02:51:25,0.0098,1
331,02:52:25,0.0093,1
331,02:53:25,0.0112,1
331,02:54:25,0.0096,1
331,02:55:25,0.0098,1
331,02:56:25,0.0091,1
331,02:57:25,0.0109,1
331,02:58:25,0.0095,1
331,02:59:25,0.0096,1
331,03:00:25,0.0091,1
331,03:01:25,0.0084,1
331,03:02:25,0.0104,1
331,03:03:25,0.0099,1
331,03:04:26,0.008,1
331,03:05:26,0.0105,1
331,03:06:26,0.0088,1
331,03:08:25,0.0107,1
331,03:09:25,0.0105,1
331,03:10:25,0.0098,1
331,03:11:26,0.0112,1
331,03:12:26,0.0112,1
331,03:13:26,0.0087,1
331,03:14:26,0.0094,1
331,03:15:26,0.0104,1
331,03:16:26,0.0098,1
331,03:17:26,0.0088,1
331,03:18:26,0.0119,1
331,03:19:27,0.0112,1
331,03:20:27,0.0094,1
331,03:21:27,0.009,1
331,03:22:27,0.0101,1
331,03:23:27,0.0106,1
331,03:24:27,0.0102,1
331,03:25:27,0.0084,1
331,03:26:27,0.0097,1
331,03:27:27,0.0095,1
331,03:28:27,0.0088,1
331,03:29:27,0.0115,1
331,03:30:27,0.0104,1
331,03:31:27,0.0102,1
331,03:32:27,0.0094,1
331,03:33:27,0.0092,1
331,03:34:28,0.0088,1
331,03:35:28,0.0116,1
331,03:36:28,0.0107,1
331,03:37:27,0.0111,1
331,03:38:27,0.0086,1
331,03:39:28,0.0091,1
331,03:40:28,0.0111,1
331,03:41:28,0.01,1
331,03:42:28,0.0092,1
331,03:43:28,0.0096,1
331,03:44:28,0.0099,1
331,03:45:28,0.0115,1
331,03:46:28,0.0099,1
331,03:47:28,0.0092,1
331,03:48:28,0.0092,1
331,03:49:28,0.0112,1
331,03:50:28,0.0097,1
331,03:51:28,0.0102,1
331,03:52:28,0.0093,1
331,03:53:28,0.0099,1
331,03:54:28,0.0093,1
331,03:55:28,0.0082,1
331,03:56:28,0.0115,1
331,03:57:28,0.0096,1
331,03:58:28,0.0105,1
331,03:59:28,0.0106,1
331,04:00:28,0.0103,1
331,04:01:28,0.0091,1
331,04:02:28,0.0105,1
331,04:03:28,0.0108,1
331,04:04:28,0.0101,1
331,04:05:28,0.0098,1
331,04:06:28,0.0088,1
331,04:07:28,0.0108,1
331,04:08:28,0.0114,1
331,04:09:28,0.0097,1
331,04:10:28,0.0091,1
331,04:11:28,0.0094,1
331,04:12:28,0.0077,1
331,04:13:29,0.0115,1
331,04:16:29,0.0088,1
331,04:18:29,0.0109,1
331,04:19:29,0.0108,1
331,04:21:29,0.0089,1
331,04:22:29,0.0088,1
331,04:23:29,0.0106,1
331,04:24:29,0.0096,1
331,04:25:29,0.0089,1
331,04:26:29,0.0093,1
331,04:27:29,0.0108,1
331,04:28:29,0.0097,1
331,04:29:29,0.0093,1
331,04:32:29,0.0091,1
331,04:34:29,0.0098,1
331,04:35:29,0.01,1
331,04:37:29,0.0085,1
331,04:38:29,0.0099,1
331,04:41:30,0.0098,1
331,04:42:29,0.0099,1
331,04:43:29,0.0103,1
331,04:44:29,0.0097,1
331,04:45:30,0.011,1
331,04:46:29,0.01,1
331,04:47:30,0.0086,1
331,04:48:30,0.0096,1
331,04:49:30,0.0102,1
331,04:50:30,0.0099,1
331,04:51:30,0.0086,1
331,04:52:30,0.0099,1
331,04:53:30,0.0086,1
331,04:54:30,0.0101,1
331,04:55:30,0.0101,1
331,04:56:30,0.0091,1
331,04:57:30,0.0095,1
331,04:58:30,0.0098,1
331,04:59:30,0.0097,1
331,05:00:30,0.0096,1
331,05:02:30,0.0101,1
331,05:03:30,0.0093,1
331,05:04:30,0.0095,1
331,05:05:30,0.0103,1
331,05:06:30,0.0084,1
331,05:07:30,0.0085,1
331,05:08:30,0.011,1
331,05:09:30,0.0096,1
331,05:10:30,0.0114,1
331,05:12:30,0.0098,1
331,05:13:30,0.0102,1
331,05:14:30,0.0099,1
331,05:15:30,0.0101,1
331,05:16:30,0.0102,1
331,05:17:31,0.0102,1
331,05:18:31,0.0091,1
331,05:19:31,0.0111,1
331,05:20:31,0.0113,1
331,05:21:31,0.0093,1
331,05:22:31,0.01,1
331,05:23:30,0.0097,1
331,05:24:30,0.0102,1
331,05:25:30,0.0104,1
331,05:26:30,0.0092,1
331,05:27:30,0.0098,1
331,05:28:30,0.0086,1
331,05:29:30,0.0096,1
331,05:30:31,0.0089,1
331,05:31:30,0.01,1
331,05:32:30,0.0087,1
331,05:33:30,0.0113,1
331,05:34:30,0.0097,1
331,05:35:30,0.0091,1
331,05:36:31,0.0113,1
331,05:37:31,0.0092,1
331,05:38:31,0.0084,1
331,05:39:31,0.0085,1
331,05:40:31,0.0098,1
331,05:41:31,0.009,1
331,05:42:31,0.0105,1
331,05:43:31,0.01,1
331,05:44:31,0.0101,1
331,05:45:31,0.0096,1
331,05:46:31,0.0093,1
331,05:47:31,0.0113,1
331,05:48:31,0.0093,1
331,05:49:31,0.0111,1
331,05:50:31,0.0096,1
331,05:51:31,0.0089,1
331,05:52:31,0.0091,1
331,05:53:31,0.0093,1
331,05:54:31,0.0105,1
331,05:55:31,0.0086,1
331,05:57:31,0.0103,1
331,05:58:31,0.0088,1
331,05:59:31,0.0103,1
331,06:00:31,0.0093,1
331,06:01:31,0.0097,1
331,06:02:31,0.0121,1
331,06:03:31,0.0089,1
331,06:04:31,0.0105,1
331,06:05:31,0.0106,1
331,06:06:31,0.009,1
331,06:07:31,0.011,1
331,06:08:31,0.0085,1
331,06:09:31,0.0119,1
331,06:10:31,0.011,1
331,06:11:31,0.009,1
331,06:12:32,0.0081,1
331,06:13:32,0.0102,1
331,06:14:32,0.0099,1
331,06:15:32,0.01,1
331,06:16:32,0.0101,1
331,06:17:32,0.0096,1
331,06:18:32,0.0099,1
331,06:19:32,0.0092,1
331,06:20:32,0.01,1
331,06:21:32,0.0089,1
331,06:22:32,0.0086,1
331,06:23:31,0.0087,1
331,06:24:32,0.0105,1
331,06:25:32,0.0111,1
331,06:26:32,0.0112,1
331,06:27:32,0.0101,1
331,06:28:32,0.0098,1
331,06:29:32,0.0091,1
331,06:30:32,0.0103,1
331,06:31:32,0.0112,1
331,06:32:32,0.0099,1
331,06:33:32,0.0098,1
331,06:34:32,0.0095,1
331,06:35:32,0.0095,1
331,06:36:32,0.0116,1
331,06:37:32,0.01,1
331,06:38:32,0.0092,1
331,06:39:32,0.0108,1
331,06:40:32,0.0101,1
331,06:41:32,0.0115,1
331,06:42:32,0.0094,1
331,06:43:32,0.0105,1
331,06:44:32,0.0098,1
331,06:45:32,0.0102,1
331,06:46:32,0.0106,1
331,06:47:32,0.0094,1
331,06:48:32,0.0111,1
331,06:49:32,0.0094,1
331,06:50:32,0.0107,1
331,06:51:32,0.0107,1
331,06:52:32,0.0093,1
331,06:53:32,0.0107,1
331,06:54:32,0.0095,1
331,06:55:32,0.0105,1
331,06:56:32,0.0105,1
331,06:57:32,0.0082,1
331,06:58:32,0.0103,1
331,06:59:33,0.0106,1
331,07:00:33,0.0098,1
331,07:01:32,0.0096,1
331,07:02:32,0.0096,1
331,07:03:32,0.0113,1
331,07:04:33,0.0087,1
331,07:05:33,0.0103,1
331,07:06:33,0.0094,1
331,07:07:33,0.0081,1
331,07:08:33,0.0092,1
331,07:09:33,0.0116,1
331,07:10:33,0.011,1
331,07:11:33,0.0099,1
331,07:12:33,0.0107,1
331,07:13:33,0.0107,1
331,07:14:33,0.009,1
331,07:15:33,0.0088,1
331,07:16:33,0.011,1
331,07:17:33,0.0114,1
331,07:18:33,0.0099,1
331,07:19:33,0.0096,1
331,07:20:33,0.0103,1
331,07:21:33,0.0107,1
331,07:22:33,0.0095,1
331,07:23:33,0.01,1
331,07:24:33,0.0113,1
331,07:25:33,0.0099,1
331,07:26:33,0.0098,1
331,07:27:33,0.0121,1
331,07:28:34,0.0088,1
331,07:29:34,0.0114,1
331,07:30:34,0.0088,1
331,07:31:34,0.0085,1
331,07:32:34,0.0077,1
331,07:33:34,0.01,1
331,07:34:34,0.0097,1
331,07:35:34,0.0123,1
331,07:36:34,0.0105,1
331,07:37:34,0.0089,1
331,07:38:34,0.0097,1
331,07:39:34,0.0091,1
331,07:40:34,0.0083,1
331,07:41:34,0.0107,1
331,07:42:34,0.0075,1
331,07:43:34,0.0088,1
331,07:44:34,0.0101,1
331,07:45:34,0.0098,1
331,07:46:34,0.0082,1
331,07:47:34,0.0106,1
331,07:48:34,0.0097,1
331,07:49:34,0.0116,1
331,07:50:34,0.0101,1
331,07:51:34,0.0104,1
331,07:52:34,0.0109,1
331,07:53:34,0.0106,1
331,07:54:34,0.0089,1
331,07:55:35,0.0093,1
331,07:56:34,0.01,1
331,07:57:35,0.0113,1
331,07:58:35,0.0088,1
331,07:59:35,0.0102,1
331,08:00:35,0.01,1
331,08:01:34,0.0086,1
331,08:02:34,0.011,1
331,08:03:34,0.0098,1
331,08:04:35,0.0116,1
331,08:05:35,0.0119,1
331,08:06:35,0.0097,1
331,08:07:35,0.0085,1
331,08:08:35,0.0106,1
331,08:09:35,0.0125,1
331,08:10:35,0.009,1
331,08:11:35,0.0095,1
331,08:12:35,0.0096,1
331,08:13:35,0.0098,1
331,08:14:35,0.0126,1
331,08:15:35,0.0098,1
331,08:16:35,0.0096,1
331,08:17:35,0.0085,1
331,08:18:35,0.0087,1
331,08:19:35,0.0093,1
331,08:20:35,0.0094,1
