StationID,average,Time
60251,0.0306,2020-07-05 00:00:15
60251,0.0296,2020-07-05 00:01:15
60251,0.0272,2020-07-05 00:02:16
60251,0.0312,2020-07-05 00:03:16
60251,0.0289,2020-07-05 00:04:16
60251,0.0292,2020-07-05 00:05:16
60251,0.0286,2020-07-05 00:06:16
60251,0.0262,2020-07-05 00:07:16
60251,0.0291,2020-07-05 00:08:16
60251,0.0289,2020-07-05 00:09:16
60251,0.0275,2020-07-05 00:10:16
60251,0.0305,2020-07-05 00:11:16
60251,0.0291,2020-07-05 00:12:16
60251,0.0275,2020-07-05 00:13:16
60251,0.0295,2020-07-05 00:14:16
60251,0.028,2020-07-05 00:15:16
60251,0.0305,2020-07-05 00:16:16
60251,0.0282,2020-07-05 00:17:16
60251,0.0302,2020-07-05 00:18:16
60251,0.027,2020-07-05 00:19:16
60251,0.0284,2020-07-05 00:20:16
60251,0.0308,2020-07-05 00:21:16
60251,0.0285,2020-07-05 00:22:16
60251,0.0272,2020-07-05 00:23:16
60251,0.0289,2020-07-05 00:24:16
60251,0.0277,2020-07-05 00:25:17
60251,0.0287,2020-07-05 00:26:16
60251,0.0297,2020-07-05 00:27:16
60251,0.0288,2020-07-05 00:28:17
60251,0.0278,2020-07-05 00:29:17
60251,0.0283,2020-07-05 00:30:17
60251,0.03,2020-07-05 00:31:17
60251,0.0267,2020-07-05 00:32:17
60251,0.0313,2020-07-05 00:33:17
60251,0.0276,2020-07-05 00:34:17
60251,0.0278,2020-07-05 00:35:17
60251,0.028,2020-07-05 00:36:17
60251,0.0293,2020-07-05 00:37:17
60251,0.0279,2020-07-05 00:38:17
60251,0.0297,2020-07-05 00:39:17
60251,0.0285,2020-07-05 00:40:17
60251,0.0292,2020-07-05 00:41:17
60251,0.0272,2020-07-05 00:42:17
60251,0.0285,2020-07-05 00:43:17
60251,0.0295,2020-07-05 00:44:17
60251,0.0292,2020-07-05 00:45:17
60251,0.0295,2020-07-05 00:46:17
60251,0.0272,2020-07-05 00:47:17
60251,0.0298,2020-07-05 00:48:17
60251,0.0281,2020-07-05 00:49:17
60251,0.0265,2020-07-05 00:50:17
60251,0.0294,2020-07-05 00:51:17
60251,0.0293,2020-07-05 00:52:17
60251,0.0293,2020-07-05 00:53:17
60251,0.0269,2020-07-05 00:54:17
60251,0.0283,2020-07-05 00:55:17
60251,0.0274,2020-07-05 00:56:17
60251,0.0276,2020-07-05 00:57:17
60251,0.0318,2020-07-05 00:58:17
60251,0.0282,2020-07-05 00:59:17
60251,0.0272,2020-07-05 01:00:17
60251,0.0289,2020-07-05 01:01:17
60251,0.0295,2020-07-05 01:02:17
60251,0.0286,2020-07-05 01:03:17
60251,0.0297,2020-07-05 01:04:17
60251,0.0279,2020-07-05 01:05:17
60251,0.0309,2020-07-05 01:06:17
60251,0.0276,2020-07-05 01:07:17
60251,0.0298,2020-07-05 01:08:17
60251,0.0278,2020-07-05 01:09:17
60251,0.0276,2020-07-05 01:10:17
60251,0.0285,2020-07-05 01:11:18
60251,0.028,2020-07-05 01:12:17
60251,0.0298,2020-07-05 01:13:17
60251,0.0279,2020-07-05 01:14:18
60251,0.0288,2020-07-05 01:15:17
60251,0.0275,2020-07-05 01:16:18
60251,0.0293,2020-07-05 01:17:17
60251,0.0278,2020-07-05 01:18:18
60251,0.0299,2020-07-05 01:19:18
60251,0.0294,2020-07-05 01:20:18
60251,0.0281,2020-07-05 01:21:18
60251,0.0265,2020-07-05 01:22:18
60251,0.0262,2020-07-05 01:23:18
60251,0.0285,2020-07-05 01:24:18
60251,0.0304,2020-07-05 01:25:18
60251,0.0267,2020-07-05 01:26:18
60251,0.0273,2020-07-05 01:27:18
60251,0.0298,2020-07-05 01:28:18
60251,0.0271,2020-07-05 01:29:18
60251,0.0266,2020-07-05 01:30:18
60251,0.0306,2020-07-05 01:31:18
60251,0.0277,2020-07-05 01:32:18
60251,0.0284,2020-07-05 01:33:18
60251,0.0294,2020-07-05 01:34:18
60251,0.0291,2020-07-05 01:35:18
60251,0.0283,2020-07-05 01:36:18
60251,0.0282,2020-07-05 01:37:18
60251,0.027,2020-07-05 01:38:18
60251,0.0284,2020-07-05 01:39:18
60251,0.0285,2020-07-05 01:40:18
60251,0.0276,2020-07-05 01:41:18
60251,0.0287,2020-07-05 01:42:18
60251,0.0301,2020-07-05 01:43:18
60251,0.0273,2020-07-05 01:44:18
