StationID,average,Time
216,0.7611,2020-07-05 00:00:46
216,0.7598,2020-07-05 00:01:46
216,0.7619,2020-07-05 00:02:46
216,0.7612,2020-07-05 00:03:46
216,0.7612,2020-07-05 00:04:46
216,0.7614,2020-07-05 00:05:46
216,0.7643,2020-07-05 00:06:46
216,0.7592,2020-07-05 00:07:46
216,0.7597,2020-07-05 00:08:46
216,0.7626,2020-07-05 00:09:46
216,0.7613,2020-07-05 00:10:46
216,0.7625,2020-07-05 00:11:46
216,0.7612,2020-07-05 00:12:46
216,0.7646,2020-07-05 00:13:46
216,0.7617,2020-07-05 00:14:46
216,0.7618,2020-07-05 00:15:46
216,0.7592,2020-07-05 00:16:46
216,0.7586,2020-07-05 00:17:46
216,0.7639,2020-07-05 00:18:46
216,0.7606,2020-07-05 00:19:47
216,0.7629,2020-07-05 00:20:46
216,0.7625,2020-07-05 00:21:46
216,0.7617,2020-07-05 00:22:46
216,0.7632,2020-07-05 00:23:47
216,0.757,2020-07-05 00:24:47
216,0.7645,2020-07-05 00:25:47
216,0.7589,2020-07-05 00:26:47
216,0.7612,2020-07-05 00:27:47
216,0.7615,2020-07-05 00:28:47
216,0.7611,2020-07-05 00:29:47
216,0.7591,2020-07-05 00:30:47
216,0.7612,2020-07-05 00:31:47
216,0.7611,2020-07-05 00:32:47
216,0.7623,2020-07-05 00:33:47
216,0.762,2020-07-05 00:34:47
216,0.7611,2020-07-05 00:35:47
216,0.7615,2020-07-05 00:36:47
216,0.7604,2020-07-05 00:37:47
216,0.7612,2020-07-05 00:38:47
216,0.7613,2020-07-05 00:39:47
216,0.7639,2020-07-05 00:40:47
216,0.7639,2020-07-05 00:41:47
216,0.7607,2020-07-05 00:42:47
216,0.7584,2020-07-05 00:43:47
216,0.7624,2020-07-05 00:44:47
216,0.7589,2020-07-05 00:45:47
216,0.764,2020-07-05 00:46:47
216,0.7603,2020-07-05 00:47:47
216,0.7645,2020-07-05 00:48:47
216,0.758,2020-07-05 00:49:47
216,0.7627,2020-07-05 00:50:47
216,0.766,2020-07-05 00:51:46
216,0.7617,2020-07-05 00:52:46
216,0.759,2020-07-05 00:53:46
216,0.7607,2020-07-05 00:54:46
216,0.7638,2020-07-05 00:55:46
216,0.7629,2020-07-05 00:56:47
216,0.7616,2020-07-05 00:57:46
216,0.7599,2020-07-05 00:58:46
216,0.7565,2020-07-05 00:59:46
216,0.7617,2020-07-05 01:00:47
216,0.7611,2020-07-05 01:01:47
216,0.763,2020-07-05 01:02:47
216,0.7629,2020-07-05 01:03:47
216,0.7625,2020-07-05 01:04:47
216,0.7585,2020-07-05 01:05:47
216,0.7615,2020-07-05 01:06:47
216,0.7576,2020-07-05 01:07:47
216,0.7602,2020-07-05 01:08:47
216,0.7647,2020-07-05 01:09:47
216,0.762,2020-07-05 01:10:47
216,0.7611,2020-07-05 01:11:47
216,0.76,2020-07-05 01:12:47
216,0.7611,2020-07-05 01:13:47
216,0.7613,2020-07-05 01:14:47
216,0.7617,2020-07-05 01:15:47
216,0.762,2020-07-05 01:16:47
216,0.7633,2020-07-05 01:17:47
216,0.7619,2020-07-05 01:18:47
216,0.7603,2020-07-05 01:19:47
216,0.764,2020-07-05 01:20:47
216,0.7626,2020-07-05 01:21:47
216,0.7603,2020-07-05 01:22:47
216,0.7613,2020-07-05 01:23:47
216,0.7597,2020-07-05 01:24:47
216,0.7607,2020-07-05 01:25:47
216,0.7617,2020-07-05 01:26:47
216,0.7593,2020-07-05 01:27:47
216,0.7647,2020-07-05 01:28:47
216,0.7614,2020-07-05 01:29:47
216,0.7587,2020-07-05 01:30:47
216,0.7617,2020-07-05 01:31:47
216,0.7607,2020-07-05 01:32:48
216,0.7609,2020-07-05 01:33:48
216,0.7617,2020-07-05 01:34:47
216,0.7616,2020-07-05 01:35:48
216,0.7609,2020-07-05 01:36:48
216,0.7602,2020-07-05 01:37:48
216,0.759,2020-07-05 01:38:48
216,0.7607,2020-07-05 01:39:48
216,0.7629,2020-07-05 01:40:48
216,0.7625,2020-07-05 01:41:48
216,0.7586,2020-07-05 01:42:48
216,0.7629,2020-07-05 01:43:48
216,0.7633,2020-07-05 01:44:48
216,0.762,2020-07-05 01:45:48
216,0.7622,2020-07-05 01:46:48
216,0.7635,2020-07-05 01:47:48
216,0.7621,2020-07-05 01:48:48
216,0.7586,2020-07-05 01:49:48
216,0.7636,2020-07-05 01:50:48
216,0.7577,2020-07-05 01:51:48
216,0.7613,2020-07-05 01:52:48
216,0.7605,2020-07-05 01:53:48
216,0.7611,2020-07-05 01:54:48
216,0.7597,2020-07-05 01:55:48
216,0.7607,2020-07-05 01:56:48
216,0.759,2020-07-05 01:57:48
216,0.7619,2020-07-05 01:58:48
216,0.7623,2020-07-05 01:59:48
216,0.7652,2020-07-05 02:00:48
216,0.7592,2020-07-05 02:01:48
216,0.7623,2020-07-05 02:02:48
216,0.7624,2020-07-05 02:03:48
216,0.763,2020-07-05 02:04:48
216,0.7599,2020-07-05 02:05:48
216,0.7597,2020-07-05 02:06:49
216,0.7589,2020-07-05 02:07:48
216,0.7591,2020-07-05 02:08:48
216,0.7611,2020-07-05 02:09:48
216,0.7607,2020-07-05 02:10:48
216,0.7614,2020-07-05 02:11:49
216,0.7604,2020-07-05 02:12:49
216,0.7618,2020-07-05 02:13:49
216,0.7614,2020-07-05 02:14:49
216,0.7606,2020-07-05 02:15:49
216,0.7634,2020-07-05 02:16:49
216,0.7608,2020-07-05 02:17:49
216,0.761,2020-07-05 02:18:49
216,0.7614,2020-07-05 02:19:49
216,0.7625,2020-07-05 02:20:49
216,0.76,2020-07-05 02:21:49
216,0.76,2020-07-05 02:22:49
216,0.7626,2020-07-05 02:23:49
216,0.7575,2020-07-05 02:24:49
216,0.7609,2020-07-05 02:25:49
216,0.7642,2020-07-05 02:26:49
216,0.7591,2020-07-05 02:27:49
216,0.7621,2020-07-05 02:28:49
216,0.7615,2020-07-05 02:29:49
216,0.7627,2020-07-05 02:30:49
216,0.763,2020-07-05 02:31:49
216,0.7621,2020-07-05 02:32:49
216,0.7611,2020-07-05 02:33:49
216,0.7602,2020-07-05 02:34:49
216,0.7597,2020-07-05 02:35:49
216,0.7629,2020-07-05 02:36:49
216,0.7588,2020-07-05 02:37:49
216,0.7613,2020-07-05 02:38:49
216,0.7625,2020-07-05 02:39:49
216,0.7576,2020-07-05 02:40:50
216,0.7638,2020-07-05 02:41:49
216,0.7601,2020-07-05 02:42:49
216,0.7617,2020-07-05 02:43:49
