StationID,average,Time
135,0.1212,2020-07-05 00:00:40
135,0.1209,2020-07-05 00:01:40
135,0.1208,2020-07-05 00:02:40
135,0.1191,2020-07-05 00:03:40
135,0.1179,2020-07-05 00:04:40
135,0.1174,2020-07-05 00:05:40
135,0.1201,2020-07-05 00:06:41
135,0.1198,2020-07-05 00:07:40
135,0.1157,2020-07-05 00:08:40
135,0.1245,2020-07-05 00:09:40
135,0.1208,2020-07-05 00:10:41
135,0.1159,2020-07-05 00:11:40
135,0.1197,2020-07-05 00:12:40
135,0.118,2020-07-05 00:13:41
135,0.1207,2020-07-05 00:14:41
135,0.123,2020-07-05 00:15:41
135,0.118,2020-07-05 00:16:41
135,0.119,2020-07-05 00:17:41
135,0.1212,2020-07-05 00:18:41
135,0.1173,2020-07-05 00:19:41
135,0.1192,2020-07-05 00:20:41
135,0.1198,2020-07-05 00:21:41
135,0.1217,2020-07-05 00:22:41
135,0.1207,2020-07-05 00:23:41
135,0.1235,2020-07-05 00:24:41
135,0.1216,2020-07-05 00:25:41
135,0.1206,2020-07-05 00:26:41
135,0.1206,2020-07-05 00:27:41
135,0.122,2020-07-05 00:28:41
135,0.1208,2020-07-05 00:29:41
135,0.1216,2020-07-05 00:30:41
135,0.1232,2020-07-05 00:31:41
135,0.1258,2020-07-05 00:32:41
135,0.1222,2020-07-05 00:33:41
135,0.1204,2020-07-05 00:34:41
135,0.1179,2020-07-05 00:35:41
135,0.1216,2020-07-05 00:36:41
135,0.1222,2020-07-05 00:37:41
135,0.124,2020-07-05 00:38:41
135,0.1255,2020-07-05 00:39:41
135,0.1232,2020-07-05 00:40:41
135,0.1228,2020-07-05 00:41:41
135,0.122,2020-07-05 00:42:41
135,0.1205,2020-07-05 00:43:41
135,0.1232,2020-07-05 00:44:41
135,0.1224,2020-07-05 00:45:41
135,0.1258,2020-07-05 00:46:41
135,0.1246,2020-07-05 00:47:41
135,0.1216,2020-07-05 00:48:42
135,0.1222,2020-07-05 00:49:41
135,0.1228,2020-07-05 00:50:42
135,0.1269,2020-07-05 00:51:42
135,0.1217,2020-07-05 00:52:42
135,0.1206,2020-07-05 00:53:41
135,0.1245,2020-07-05 00:54:41
135,0.1232,2020-07-05 00:55:41
135,0.1243,2020-07-05 00:56:41
135,0.1224,2020-07-05 00:57:41
135,0.1204,2020-07-05 00:58:41
135,0.1197,2020-07-05 00:59:42
135,0.1216,2020-07-05 01:00:41
135,0.118,2020-07-05 01:01:41
135,0.1187,2020-07-05 01:02:42
135,0.1233,2020-07-05 01:03:42
135,0.1249,2020-07-05 01:04:42
135,0.1215,2020-07-05 01:05:42
135,0.122,2020-07-05 01:06:42
135,0.1226,2020-07-05 01:07:42
135,0.1212,2020-07-05 01:08:42
135,0.1218,2020-07-05 01:09:42
135,0.1222,2020-07-05 01:10:42
135,0.1234,2020-07-05 01:11:42
135,0.1229,2020-07-05 01:12:42
135,0.1221,2020-07-05 01:13:42
135,0.1255,2020-07-05 01:14:42
135,0.1237,2020-07-05 01:15:42
135,0.124,2020-07-05 01:16:42
135,0.123,2020-07-05 01:17:42
135,0.125,2020-07-05 01:18:42
135,0.1229,2020-07-05 01:19:42
135,0.1224,2020-07-05 01:20:42
135,0.1237,2020-07-05 01:21:42
135,0.1268,2020-07-05 01:22:42
135,0.1229,2020-07-05 01:23:42
135,0.1263,2020-07-05 01:24:42
135,0.1252,2020-07-05 01:25:42
135,0.124,2020-07-05 01:26:42
135,0.1257,2020-07-05 01:27:42
135,0.1241,2020-07-05 01:28:42
135,0.1234,2020-07-05 01:29:42
135,0.1234,2020-07-05 01:30:42
135,0.1238,2020-07-05 01:31:43
135,0.1242,2020-07-05 01:32:42
135,0.1238,2020-07-05 01:33:42
135,0.124,2020-07-05 01:34:43
135,0.125,2020-07-05 01:35:42
135,0.1245,2020-07-05 01:36:42
135,0.1214,2020-07-05 01:37:43
135,0.1267,2020-07-05 01:38:43
135,0.1262,2020-07-05 01:39:43
135,0.1251,2020-07-05 01:40:43
135,0.1257,2020-07-05 01:41:43
135,0.1287,2020-07-05 01:42:43
135,0.1288,2020-07-05 01:43:43
135,0.126,2020-07-05 01:44:43
135,0.1278,2020-07-05 01:45:43
135,0.1301,2020-07-05 01:46:43
135,0.1291,2020-07-05 01:47:43
135,0.1287,2020-07-05 01:48:43
135,0.1276,2020-07-05 01:49:43
135,0.1255,2020-07-05 01:50:43
135,0.1263,2020-07-05 01:51:43
135,0.1268,2020-07-05 01:52:43
135,0.1278,2020-07-05 01:53:43
135,0.1281,2020-07-05 01:54:43
135,0.127,2020-07-05 01:55:43
135,0.1296,2020-07-05 01:56:43
135,0.1264,2020-07-05 01:57:43
135,0.1254,2020-07-05 01:58:43
135,0.1263,2020-07-05 01:59:43
135,0.1262,2020-07-05 02:00:43
135,0.1227,2020-07-05 02:01:43
135,0.122,2020-07-05 02:02:43
135,0.1217,2020-07-05 02:03:43
135,0.124,2020-07-05 02:04:43
135,0.1239,2020-07-05 02:05:43
135,0.1254,2020-07-05 02:06:43
135,0.1242,2020-07-05 02:07:43
135,0.1241,2020-07-05 02:08:43
135,0.1233,2020-07-05 02:09:43
135,0.1241,2020-07-05 02:10:43
