StationID,average,Time
319,0.1991,2020-07-10 13:11:18
319,0.0382,2020-07-10 13:12:18
319,0.0865,2020-07-10 13:13:18
319,0.1365,2020-07-10 13:14:18
319,0.156,2020-07-10 13:15:18
319,0.1598,2020-07-10 13:17:18
319,0.1609,2020-07-10 13:18:18
319,0.1542,2020-07-10 13:18:55
319,0.1441,2020-07-10 13:19:55
319,0.1325,2020-07-10 13:20:55
319,0.1195,2020-07-10 13:21:55
319,0.1072,2020-07-10 13:22:55
319,0.0981,2020-07-10 13:23:55
319,0.0872,2020-07-10 13:24:55
319,0.0817,2020-07-10 13:25:55
319,0.0736,2020-07-10 13:26:55
319,0.0681,2020-07-10 13:27:56
319,0.062,2020-07-10 13:28:55
319,0.0541,2020-07-10 13:30:56
319,0.0535,2020-07-10 13:31:56
319,0.0483,2020-07-10 13:33:56
319,0.0447,2020-07-10 13:34:56
319,0.0421,2020-07-10 13:35:56
319,0.0432,2020-07-10 13:36:56
319,0.0361,2020-07-10 13:38:56
319,0.0379,2020-07-10 13:40:56
319,0.034,2020-07-10 13:41:56
319,0.0333,2020-07-10 13:42:56
319,0.031,2020-07-10 13:43:56
319,0.0331,2020-07-10 13:44:56
319,0.0281,2020-07-10 13:45:56
319,0.0291,2020-07-10 13:46:56
319,0.0303,2020-07-10 13:47:56
319,0.0286,2020-07-10 13:48:56
319,0.0278,2020-07-10 13:49:56
319,0.0269,2020-07-10 13:50:56
319,0.0253,2020-07-10 13:51:56
319,0.0251,2020-07-10 13:52:56
319,0.0275,2020-07-10 13:53:56
319,0.025,2020-07-10 13:54:56
319,0.0249,2020-07-10 13:55:56
319,0.0241,2020-07-10 13:56:56
319,0.0249,2020-07-10 13:57:56
319,0.0248,2020-07-10 13:58:57
319,0.0229,2020-07-10 13:59:57
319,0.023,2020-07-10 14:00:57
319,0.024,2020-07-10 14:01:57
319,0.0266,2020-07-10 14:02:57
319,0.0225,2020-07-10 14:03:57
319,0.0265,2020-07-10 14:04:57
319,0.0204,2020-07-10 14:05:57
319,0.0233,2020-07-10 14:06:57
319,0.021,2020-07-10 14:07:57
319,0.0229,2020-07-10 14:08:57
319,0.0227,2020-07-10 14:09:57
319,0.0254,2020-07-10 14:10:57
319,0.0202,2020-07-10 14:11:57
319,0.0216,2020-07-10 14:12:57
319,0.0234,2020-07-10 14:13:57
319,0.0218,2020-07-10 14:14:57
319,0.0209,2020-07-10 14:15:57
319,0.0223,2020-07-10 14:16:57
319,0.023,2020-07-10 14:17:57
319,0.0216,2020-07-10 14:18:57
319,0.0214,2020-07-10 14:19:57
319,0.0215,2020-07-10 14:20:57
319,0.0232,2020-07-10 14:21:57
319,0.0198,2020-07-10 14:22:57
319,0.0197,2020-07-10 14:23:57
319,0.0225,2020-07-10 14:24:57
319,0.0214,2020-07-10 14:25:57
319,0.0211,2020-07-10 14:26:57
319,0.0232,2020-07-10 14:27:57
319,0.0202,2020-07-10 14:28:57
319,0.0225,2020-07-10 14:29:57
319,0.0206,2020-07-10 14:30:57
319,0.021,2020-07-10 14:31:57
319,0.0176,2020-07-10 14:32:57
319,0.0202,2020-07-10 14:33:58
319,0.0224,2020-07-10 14:34:58
319,0.0229,2020-07-10 14:35:58
319,0.018,2020-07-10 14:36:58
319,0.0214,2020-07-10 14:37:58
319,0.0211,2020-07-10 14:38:58
319,0.0171,2020-07-10 14:39:58
319,0.0231,2020-07-10 14:40:58
319,0.02,2020-07-10 14:41:58
319,0.0211,2020-07-10 14:42:58
319,0.019,2020-07-10 14:43:58
319,0.0204,2020-07-10 14:44:58
319,0.021,2020-07-10 14:45:58
319,0.0202,2020-07-10 14:46:58
319,0.0233,2020-07-10 14:48:58
319,0.0205,2020-07-10 14:49:58
319,0.0189,2020-07-10 14:50:58
319,0.0201,2020-07-10 14:51:58
319,0.0221,2020-07-10 14:52:58
319,0.0186,2020-07-10 14:53:58
319,0.0218,2020-07-10 14:54:58
319,0.0213,2020-07-10 14:55:58
319,0.0228,2020-07-10 14:56:58
319,0.0194,2020-07-10 14:57:58
319,0.019,2020-07-10 14:58:58
319,0.0208,2020-07-10 14:59:58
319,0.0213,2020-07-10 15:00:58
319,0.0213,2020-07-10 15:01:58
319,0.0189,2020-07-10 15:02:58
319,0.0215,2020-07-10 15:03:58
319,0.0191,2020-07-10 15:04:58
319,0.0208,2020-07-10 15:05:58
319,0.0214,2020-07-10 15:06:58
319,0.0169,2020-07-10 15:07:58
319,0.021,2020-07-10 15:08:58
319,0.0201,2020-07-10 15:09:58
319,0.022,2020-07-10 15:10:58
319,0.022,2020-07-10 15:11:58
319,0.02,2020-07-10 15:15:59
319,0.02,2020-07-10 15:16:59
319,0.0211,2020-07-10 15:18:59
319,0.0219,2020-07-10 15:20:59
319,0.0204,2020-07-10 15:21:59
319,0.0188,2020-07-10 15:22:59
319,0.0192,2020-07-10 15:23:59
319,0.0204,2020-07-10 15:25:59
319,0.019,2020-07-10 15:26:59
319,0.0201,2020-07-10 15:27:59
319,0.0214,2020-07-10 15:29:59
319,0.0197,2020-07-10 15:30:59
319,0.0194,2020-07-10 15:31:59
319,0.0209,2020-07-10 15:32:59
319,0.0198,2020-07-10 15:33:59
319,0.0196,2020-07-10 15:34:59
319,0.0214,2020-07-10 15:36:59
319,0.017,2020-07-10 15:37:59
319,0.0184,2020-07-10 15:38:59
319,0.0215,2020-07-10 15:39:59
319,0.0219,2020-07-10 15:40:59
319,0.0182,2020-07-10 15:41:59
319,0.0213,2020-07-10 15:42:59
319,0.0199,2020-07-10 15:43:59
319,0.021,2020-07-10 15:44:59
319,0.02,2020-07-10 15:45:59
319,0.0221,2020-07-10 15:46:59
319,0.0186,2020-07-10 15:48:59
319,0.0219,2020-07-10 15:49:59
319,0.0198,2020-07-10 15:50:59
319,0.0202,2020-07-10 15:51:59
319,0.0182,2020-07-10 15:52:59
319,0.0208,2020-07-10 15:53:59
319,0.0186,2020-07-10 15:55:00
319,0.0219,2020-07-10 15:56:00
319,0.0195,2020-07-10 15:57:00
319,0.0198,2020-07-10 15:58:00
319,0.0214,2020-07-10 15:59:00
319,0.0182,2020-07-10 16:00:00
319,0.0196,2020-07-10 16:01:00
319,0.0221,2020-07-10 16:02:00
319,0.0189,2020-07-10 16:03:00
319,0.0198,2020-07-10 16:04:00
319,0.0197,2020-07-10 16:05:00
319,0.0204,2020-07-10 16:06:00
319,0.0172,2020-07-10 16:07:00
319,0.0209,2020-07-10 16:08:00
319,0.0189,2020-07-10 16:09:00
319,0.0222,2020-07-10 16:10:00
319,0.0224,2020-07-10 16:12:00
319,0.018,2020-07-10 16:13:00
319,0.0195,2020-07-10 16:14:00
319,0.0208,2020-07-10 16:15:00
319,0.0191,2020-07-10 16:16:00
319,0.0177,2020-07-10 16:18:00
319,0.0213,2020-07-10 16:19:00
319,0.0195,2020-07-10 16:19:59
319,0.0211,2020-07-10 16:21:00
319,0.0179,2020-07-10 16:22:00
319,0.0223,2020-07-10 16:23:00
319,0.0213,2020-07-10 16:24:00
319,0.0175,2020-07-10 16:25:00
319,0.0196,2020-07-10 16:26:00
319,0.0221,2020-07-10 16:27:00
319,0.0197,2020-07-10 16:28:00
319,0.022,2020-07-10 16:29:00
319,0.0216,2020-07-10 16:30:00
319,0.0185,2020-07-10 16:31:00
319,0.0218,2020-07-10 16:32:00
319,0.0192,2020-07-10 16:33:00
319,0.0181,2020-07-10 16:34:00
319,0.0202,2020-07-10 16:35:00
319,0.0195,2020-07-10 16:36:00
319,0.0207,2020-07-10 16:37:00
319,0.0194,2020-07-10 16:38:00
319,0.0193,2020-07-10 16:40:00
319,0.0217,2020-07-10 16:41:00
319,0.0199,2020-07-10 16:42:00
319,0.0193,2020-07-10 16:43:00
319,0.0206,2020-07-10 16:44:01
319,0.0225,2020-07-10 16:45:00
319,0.0169,2020-07-10 16:46:00
319,0.0217,2020-07-10 16:47:00
319,0.0202,2020-07-10 16:48:00
319,0.0227,2020-07-10 16:49:00
319,0.018,2020-07-10 16:50:00
319,0.0196,2020-07-10 16:51:00
319,0.0192,2020-07-10 16:52:00
319,0.0216,2020-07-10 16:53:00
319,0.019,2020-07-10 16:54:00
319,0.0201,2020-07-10 16:55:01
