stationID,Time,average,Day
60157,10:24:0,0.1025,675
60157,10:27:0,0.1039,675
60157,10:33:0,0.0629,675
60157,10:36:0,0.0650,675
60157,10:39:0,0.0699,675
60157,10:42:0,0.0589,675
60157,10:45:0,0.0642,675
60157,10:48:0,0.0689,675
60157,10:51:0,0.0636,675
60157,10:54:0,0.0665,675
60157,10:57:0,0.0615,675
60157,11:0:0,0.0685,675
60157,11:3:0,0.0629,675
60157,11:6:0,0.0655,675
60157,11:9:0,0.0675,675
60157,11:12:0,0.0629,675
60157,11:15:0,0.0655,675
60157,11:18:0,0.0781,675
60157,11:21:0,0.0804,675
60157,11:24:0,0.0846,675
60157,11:27:0,0.0821,675
60157,11:30:0,0.0864,675
60157,11:33:0,0.0839,675
60157,11:36:0,0.0842,675
60157,11:39:0,0.0863,675
60157,11:42:0,0.0747,675
60157,11:45:0,0.0811,675
60157,11:48:0,0.0858,675
60157,11:51:0,0.0813,675
60157,11:54:0,0.0738,675
60157,11:57:0,0.0710,675
60157,12:3:0,0.0822,675
60157,12:6:0,0.0898,675
60157,12:9:0,0.0841,675
60157,12:12:0,0.0780,675
60157,12:15:0,0.0753,675
60157,12:18:0,0.0708,675
60157,12:21:0,0.0710,675
60157,12:24:0,0.0616,675
60157,12:27:0,0.0585,675
60157,12:30:0,0.0665,675
60157,12:33:0,0.0632,675
60157,12:36:0,0.0681,675
60157,12:39:0,0.0645,675
60157,12:42:0,0.0658,675
60157,12:45:0,0.0642,675
60157,12:48:0,0.0605,675
60157,12:51:0,0.0580,675
60157,12:54:0,0.0615,675
60157,12:57:0,0.0661,675
60157,13:0:0,0.0617,675
60157,13:3:0,0.0578,675
60157,13:6:0,0.0579,675
60157,13:9:0,0.0596,675
60157,13:12:0,0.0592,675
60157,13:15:0,0.0564,675
60157,13:18:0,0.0554,675
60157,13:21:0,0.0507,675
60157,13:24:0,0.0574,675
60157,13:27:0,0.0566,675
60157,13:30:0,0.0557,675
60157,13:33:0,0.0517,675
60157,13:36:0,0.0521,675
60157,13:39:0,0.0542,675
60157,13:42:0,0.0524,675
60157,13:45:0,0.0544,675
60157,13:48:0,0.0536,675
60157,13:51:0,0.0498,675
60157,13:54:0,0.0544,675
60157,13:57:0,0.0474,675
60157,14:0:0,0.0466,675
60157,14:3:0,0.0558,675
60157,14:6:0,0.0492,675
60157,14:9:0,0.0570,675
60157,14:12:0,0.0485,675
60157,14:15:0,0.0529,675
60157,14:18:0,0.0458,675
60157,14:21:0,0.0599,675
60157,14:24:0,0.0525,675
60157,14:27:0,0.0519,675
60157,14:30:0,0.0545,675
60157,14:33:0,0.0494,675
60157,14:36:0,0.0506,675
60157,14:39:0,0.0519,675
60157,14:42:0,0.0587,675
60157,14:45:0,0.0619,675
60157,14:48:0,0.0614,675
60157,14:51:0,0.0552,675
60157,14:54:0,0.0550,675
60157,14:57:0,0.0489,675
60157,15:0:0,0.0481,675
60157,15:3:0,0.0573,675
60157,15:6:0,0.0553,675
60157,15:9:0,0.0438,675
60157,15:12:0,0.0534,675
60157,15:15:0,0.0522,675
60157,15:18:0,0.0535,675
60157,15:21:0,0.0464,675
60157,15:24:0,0.0461,675
60157,15:27:0,0.0454,675
60157,15:30:0,0.0476,675
60157,15:33:0,0.0498,675
60157,15:36:0,0.0438,675
60157,15:39:0,0.0444,675
60157,15:42:0,0.0452,675
60157,15:45:0,0.0565,675
60157,15:48:0,0.0608,675
60157,15:51:0,0.0584,675
60157,15:57:0,0.0487,675
60157,16:0:0,0.0533,675
60157,16:3:0,0.0476,675
60157,16:6:0,0.0476,675
60157,16:9:0,0.0445,675
60157,16:12:0,0.0527,675
60157,16:15:0,0.0515,675
60157,16:18:0,0.0585,675
60157,16:21:0,0.0494,675
60157,16:24:0,0.0499,675
60157,16:27:0,0.0565,675
60157,16:30:0,0.0621,675
60157,16:36:0,0.0512,675
60157,16:39:0,0.0493,675
60157,16:42:0,0.0551,675
60157,16:45:0,0.0557,675
60157,16:48:0,0.0568,675
60157,16:51:0,0.0533,675
60157,16:54:0,0.0581,675
60157,16:57:0,0.0588,675
60157,17:0:0,0.0634,675
60157,17:3:0,0.0612,675
60157,17:6:0,0.0611,675
60157,17:9:0,0.0668,675
60157,17:15:0,0.0712,675
60157,17:18:0,0.0668,675
60157,17:21:0,0.0767,675
60157,17:24:0,0.0624,675
60157,17:27:0,0.0633,675
60157,17:30:0,0.0627,675
60157,17:33:0,0.0632,675
60157,17:36:0,0.0599,675
60157,17:39:0,0.0633,675
60157,17:42:0,0.0717,675
60157,17:45:0,0.0712,675
60157,17:48:0,0.0687,675
60157,17:51:0,0.0708,675
60157,17:54:0,0.0802,675
60157,17:57:0,0.0800,675
60157,18:0:0,0.0758,675
60157,18:3:0,0.0762,675
60157,18:6:0,0.0711,675
60157,18:9:0,0.0752,675
60157,18:12:0,0.0820,675
60157,18:15:0,0.0881,675
60157,18:18:0,0.0755,675
60157,18:21:0,0.0990,675
60157,18:24:0,0.0980,675
60157,18:27:0,0.0851,675
60157,18:30:0,0.0617,675
60157,18:33:0,0.0618,675
60157,18:36:0,0.0663,675
60157,18:39:0,0.0788,675
60157,18:42:0,0.0731,675
60157,18:45:0,0.0743,675
60157,18:48:0,0.0839,675
60157,18:51:0,0.0650,675
60157,18:54:0,0.0608,675
60157,18:57:0,0.0607,675
60157,19:0:0,0.0754,675
60157,19:3:0,0.0733,675
60157,19:6:0,0.0745,675
60157,19:9:0,0.0654,675
60157,19:12:0,0.0605,675
60157,19:15:0,0.0674,675
60157,19:18:0,0.0681,675
60157,19:21:0,0.0655,675
60157,19:24:0,0.0604,675
60157,19:27:0,0.0654,675
60157,19:30:0,0.0590,675
60157,19:33:0,0.0608,675
60157,19:36:0,0.0614,675
60157,19:39:0,0.0573,675
60157,19:42:0,0.0578,675
60157,19:45:0,0.0606,675
60157,19:48:0,0.0649,675
60157,19:51:0,0.0683,675
60157,19:54:0,0.0613,675
60157,19:57:0,0.0571,675
60157,20:0:0,0.0569,675
60157,20:3:0,0.0615,675
60157,20:6:0,0.0536,675
60157,20:9:0,0.0552,675
60157,20:12:0,0.0511,675
60157,20:15:0,0.0564,675
60157,20:18:0,0.0610,675
60157,20:21:0,0.0580,675
60157,20:24:0,0.0575,675
60157,20:27:0,0.0569,675
60157,20:30:0,0.0619,675
60157,20:33:0,0.1426,675
60157,20:36:0,0.1548,675
60157,20:39:0,0.0763,675
60157,20:42:0,0.0643,675
60157,20:45:0,0.1050,675
60157,20:48:0,0.0620,675
60157,20:51:0,0.0597,675
60157,20:54:0,0.0574,675
60157,20:57:0,0.0562,675
60157,21:0:0,0.0541,675
60157,21:3:0,0.0988,675
60157,21:6:0,0.0828,675
60157,21:9:0,0.1734,675
60157,21:12:0,0.0621,675
60157,21:15:0,0.0617,675
60157,21:18:0,0.0612,675
60157,21:21:0,0.0562,675
60157,21:24:0,0.0548,675
60157,21:27:0,0.0593,675
60157,21:30:0,0.0535,675
60157,21:33:0,0.0546,675
60157,21:36:0,0.0545,675
60157,21:39:0,0.0553,675
60157,21:42:0,0.0544,675
60157,21:45:0,0.0557,675
60157,21:48:0,0.0581,675
60157,21:51:0,0.0562,675
60157,21:54:0,0.0555,675
60157,21:57:0,0.0539,675
60157,22:0:0,0.0521,675
60157,22:3:0,0.0490,675
60157,22:6:0,0.0507,675
60157,22:9:0,0.0482,675
60157,22:12:0,0.0527,675
60157,22:15:0,0.0504,675
60157,22:18:0,0.0464,675
60157,22:21:0,0.0465,675
60157,22:24:0,0.0450,675
60157,22:27:0,0.0492,675
60157,22:30:0,0.0484,675
60157,22:33:0,0.0507,675
60157,22:36:0,0.0470,675
