StationID,average,Time
115,0.6787,2020-07-05 00:00:17
115,0.681,2020-07-05 00:01:18
115,0.6784,2020-07-05 00:02:17
115,0.6778,2020-07-05 00:03:17
115,0.6782,2020-07-05 00:04:18
115,0.6801,2020-07-05 00:05:18
115,0.679,2020-07-05 00:06:18
115,0.6769,2020-07-05 00:07:18
115,0.6751,2020-07-05 00:08:18
115,0.6795,2020-07-05 00:09:18
115,0.6792,2020-07-05 00:10:18
115,0.6796,2020-07-05 00:11:18
115,0.679,2020-07-05 00:12:18
115,0.6803,2020-07-05 00:13:18
115,0.6808,2020-07-05 00:14:18
115,0.679,2020-07-05 00:15:18
115,0.6795,2020-07-05 00:16:18
115,0.6788,2020-07-05 00:17:18
115,0.6808,2020-07-05 00:18:18
115,0.6797,2020-07-05 00:19:18
115,0.6787,2020-07-05 00:20:18
115,0.6757,2020-07-05 00:21:18
115,0.678,2020-07-05 00:22:18
115,0.6785,2020-07-05 00:23:18
115,0.6807,2020-07-05 00:24:18
115,0.6799,2020-07-05 00:25:18
115,0.6794,2020-07-05 00:26:18
115,0.6812,2020-07-05 00:27:18
115,0.6784,2020-07-05 00:28:18
115,0.6805,2020-07-05 00:29:18
115,0.6782,2020-07-05 00:30:18
115,0.6793,2020-07-05 00:31:18
115,0.6804,2020-07-05 00:32:18
115,0.6786,2020-07-05 00:33:18
115,0.6787,2020-07-05 00:34:18
115,0.6799,2020-07-05 00:35:18
115,0.6797,2020-07-05 00:36:18
115,0.6801,2020-07-05 00:37:18
115,0.6798,2020-07-05 00:38:18
115,0.6786,2020-07-05 00:39:18
115,0.679,2020-07-05 00:40:18
115,0.6767,2020-07-05 00:41:18
115,0.6792,2020-07-05 00:42:18
115,0.6787,2020-07-05 00:43:18
115,0.6786,2020-07-05 00:44:18
115,0.6783,2020-07-05 00:45:18
115,0.6791,2020-07-05 00:46:18
115,0.6806,2020-07-05 00:47:18
115,0.6787,2020-07-05 00:48:18
115,0.6813,2020-07-05 00:49:18
115,0.6793,2020-07-05 00:50:18
115,0.68,2020-07-05 00:51:18
115,0.6801,2020-07-05 00:52:18
115,0.6794,2020-07-05 00:53:18
115,0.6794,2020-07-05 00:54:19
115,0.6804,2020-07-05 00:55:18
115,0.6816,2020-07-05 00:56:18
115,0.6809,2020-07-05 00:57:19
115,0.6801,2020-07-05 00:58:18
115,0.6786,2020-07-05 00:59:19
115,0.6794,2020-07-05 01:00:19
115,0.6791,2020-07-05 01:01:19
115,0.6795,2020-07-05 01:02:19
