StationID,average,Time
121,0.0466,2020-07-05 00:00:08
121,0.0443,2020-07-05 00:01:08
121,0.0474,2020-07-05 00:02:08
121,0.0471,2020-07-05 00:03:08
121,0.05,2020-07-05 00:04:08
121,0.0431,2020-07-05 00:05:08
121,0.047,2020-07-05 00:06:08
121,0.048,2020-07-05 00:07:08
121,0.0459,2020-07-05 00:08:08
121,0.0462,2020-07-05 00:09:08
121,0.0448,2020-07-05 00:10:08
121,0.0441,2020-07-05 00:11:08
121,0.0445,2020-07-05 00:12:08
121,0.0454,2020-07-05 00:13:08
121,0.0449,2020-07-05 00:14:08
121,0.0439,2020-07-05 00:15:08
121,0.0471,2020-07-05 00:16:09
121,0.0468,2020-07-05 00:17:09
121,0.0442,2020-07-05 00:18:09
121,0.047,2020-07-05 00:19:09
121,0.0468,2020-07-05 00:20:09
121,0.0447,2020-07-05 00:21:09
121,0.0426,2020-07-05 00:22:09
121,0.0451,2020-07-05 00:23:09
121,0.0452,2020-07-05 00:24:09
121,0.0456,2020-07-05 00:25:09
121,0.0436,2020-07-05 00:26:09
121,0.0455,2020-07-05 00:27:09
121,0.0466,2020-07-05 00:28:09
121,0.0451,2020-07-05 00:29:09
121,0.0458,2020-07-05 00:30:09
121,0.0464,2020-07-05 00:31:09
121,0.0464,2020-07-05 00:32:09
121,0.0462,2020-07-05 00:33:09
121,0.0446,2020-07-05 00:34:09
121,0.0444,2020-07-05 00:35:09
121,0.0441,2020-07-05 00:36:09
121,0.0415,2020-07-05 00:37:09
121,0.0419,2020-07-05 00:38:09
121,0.0445,2020-07-05 00:39:09
121,0.046,2020-07-05 00:40:09
121,0.0482,2020-07-05 00:41:09
121,0.0464,2020-07-05 00:42:09
121,0.0465,2020-07-05 00:43:09
121,0.0439,2020-07-05 00:44:10
121,0.0455,2020-07-05 00:45:10
121,0.0451,2020-07-05 00:46:09
121,0.0498,2020-07-05 00:47:09
121,0.0474,2020-07-05 00:48:09
121,0.0462,2020-07-05 00:49:09
121,0.0478,2020-07-05 00:50:09
121,0.0481,2020-07-05 00:51:09
121,0.0516,2020-07-05 00:52:09
121,0.0496,2020-07-05 00:53:10
121,0.0473,2020-07-05 00:54:10
121,0.0443,2020-07-05 00:55:10
121,0.0476,2020-07-05 00:56:10
121,0.0475,2020-07-05 00:57:10
121,0.0452,2020-07-05 00:58:10
121,0.048,2020-07-05 00:59:10
121,0.0487,2020-07-05 01:00:10
121,0.0472,2020-07-05 01:01:10
121,0.0462,2020-07-05 01:02:10
121,0.0477,2020-07-05 01:03:10
121,0.0443,2020-07-05 01:04:10
121,0.0464,2020-07-05 01:05:10
121,0.0491,2020-07-05 01:06:10
121,0.0493,2020-07-05 01:07:10
121,0.0458,2020-07-05 01:08:10
121,0.0462,2020-07-05 01:09:10
121,0.0474,2020-07-05 01:10:10
121,0.0443,2020-07-05 01:11:10
121,0.047,2020-07-05 01:12:10
121,0.0497,2020-07-05 01:13:10
121,0.0437,2020-07-05 01:14:10
121,0.0434,2020-07-05 01:15:10
121,0.0445,2020-07-05 01:16:10
121,0.0436,2020-07-05 01:17:10
121,0.0427,2020-07-05 01:18:10
121,0.044,2020-07-05 01:19:10
121,0.0449,2020-07-05 01:20:10
121,0.0513,2020-07-05 01:21:11
121,0.048,2020-07-05 01:22:10
121,0.048,2020-07-05 01:23:10
121,0.0462,2020-07-05 01:24:10
121,0.0477,2020-07-05 01:25:10
121,0.0452,2020-07-05 01:26:10
121,0.0461,2020-07-05 01:27:10
121,0.042,2020-07-05 01:28:10
121,0.0434,2020-07-05 01:29:10
121,0.0429,2020-07-05 01:30:10
121,0.043,2020-07-05 01:31:10
121,0.0444,2020-07-05 01:32:10
121,0.0466,2020-07-05 01:33:10
121,0.0464,2020-07-05 01:34:10
121,0.0466,2020-07-05 01:35:10
121,0.0466,2020-07-05 01:36:10
121,0.0436,2020-07-05 01:37:10
121,0.0429,2020-07-05 01:38:10
121,0.0438,2020-07-05 01:39:10
121,0.0434,2020-07-05 01:40:10
121,0.0455,2020-07-05 01:41:10
121,0.0469,2020-07-05 01:42:10
121,0.0482,2020-07-05 01:43:10
121,0.0481,2020-07-05 01:44:10
121,0.0453,2020-07-05 01:45:10
121,0.0457,2020-07-05 01:46:10
121,0.0444,2020-07-05 01:47:10
121,0.0463,2020-07-05 01:48:10
121,0.0471,2020-07-05 01:49:10
121,0.0459,2020-07-05 01:50:10
121,0.0456,2020-07-05 01:51:10
121,0.0483,2020-07-05 01:52:10
121,0.0484,2020-07-05 01:53:10
121,0.0481,2020-07-05 01:54:10
121,0.0478,2020-07-05 01:55:10
121,0.0473,2020-07-05 01:56:10
121,0.0453,2020-07-05 01:57:10
121,0.0486,2020-07-05 01:58:10
121,0.0469,2020-07-05 01:59:10
121,0.0441,2020-07-05 02:00:10
121,0.0461,2020-07-05 02:01:10
121,0.045,2020-07-05 02:02:10
121,0.0476,2020-07-05 02:03:11
121,0.0492,2020-07-05 02:04:11
121,0.0485,2020-07-05 02:05:11
121,0.042,2020-07-05 02:06:11
121,0.0468,2020-07-05 02:07:11
121,0.0505,2020-07-05 02:08:11
121,0.0491,2020-07-05 02:09:11
121,0.0471,2020-07-05 02:10:11
121,0.0513,2020-07-05 02:11:11
121,0.0482,2020-07-05 02:12:11
121,0.0481,2020-07-05 02:13:11
121,0.0472,2020-07-05 02:14:11
121,0.0477,2020-07-05 02:15:11
121,0.0475,2020-07-05 02:16:11
121,0.0488,2020-07-05 02:17:11
121,0.047,2020-07-05 02:18:11
121,0.0462,2020-07-05 02:19:11
121,0.0487,2020-07-05 02:20:11
121,0.045,2020-07-05 02:21:11
121,0.0475,2020-07-05 02:22:11
121,0.0471,2020-07-05 02:23:11
121,0.0466,2020-07-05 02:24:11
121,0.0456,2020-07-05 02:25:11
121,0.0458,2020-07-05 02:26:11
121,0.0454,2020-07-05 02:27:11
121,0.0443,2020-07-05 02:28:11
121,0.0477,2020-07-05 02:29:11
121,0.0428,2020-07-05 02:30:11
121,0.0457,2020-07-05 02:31:11
121,0.0466,2020-07-05 02:32:11
121,0.0492,2020-07-05 02:33:11
121,0.0473,2020-07-05 02:34:11
121,0.0462,2020-07-05 02:35:11
121,0.0468,2020-07-05 02:36:11
121,0.0449,2020-07-05 02:37:11
121,0.0449,2020-07-05 02:38:11
121,0.0477,2020-07-05 02:39:11
121,0.0496,2020-07-05 02:40:12
121,0.0474,2020-07-05 02:41:12
121,0.0473,2020-07-05 02:42:12
121,0.0462,2020-07-05 02:43:12
121,0.0434,2020-07-05 02:44:12
121,0.0462,2020-07-05 02:45:12
121,0.0479,2020-07-05 02:46:12
121,0.0457,2020-07-05 02:47:12
121,0.0469,2020-07-05 02:48:12
121,0.0442,2020-07-05 02:49:12
121,0.0466,2020-07-05 02:50:12
121,0.0494,2020-07-05 02:51:12
