stationID,Time,average,Day
326,14:54:0,0.0096,802
326,14:57:0,0.0915,802
326,15:0:0,0.0234,802
326,15:3:0,0.0254,802
326,15:6:0,0.0409,802
326,15:9:0,0.0118,802
326,15:12:0,0.0096,802
326,15:15:0,0.0079,802
326,15:18:0,0.0075,802
326,15:21:0,0.0071,802
326,15:24:0,0.0069,802
326,15:27:0,0.0066,802
326,15:30:0,0.0006,802
326,15:33:0,0.0063,802
326,15:36:0,0.0062,802
326,15:39:0,0.0059,802
326,15:42:0,0.0061,802
326,15:45:0,0.006,802
326,16:0:0,0.0055,802
326,16:3:0,0.0058,802
326,16:6:0,0.0056,802
326,16:9:0,0.0056,802
326,16:12:0,0.0055,802
326,16:18:0,0.0055,802
326,16:21:0,0.0054,802
326,16:24:0,0.0056,802
326,16:27:0,0.0055,802
326,16:33:0,0.0054,802
326,16:36:0,0.0055,802
326,16:39:0,0.0055,802
326,16:42:0,0.0054,802
326,16:45:0,0.0054,802
326,16:48:0,0.0054,802
326,16:51:0,0.0054,802
326,16:54:0,0.0054,802
326,16:57:0,0.0054,802
326,17:0:0,0.0055,802
326,17:3:0,0.005,802
326,17:6:0,0.0053,802
326,17:9:0,0.0054,802
326,17:12:0,0.0054,802
326,17:15:0,0.0054,802
326,17:18:0,0.0054,802
326,17:21:0,0.0053,802
326,17:24:0,0.0052,802
326,17:27:0,0.0053,802
326,17:30:0,0.0052,802
326,17:33:0,0.0054,802
326,17:36:0,0.0054,802
326,17:39:0,0.0053,802
326,17:42:0,0.0052,802
326,17:45:0,0.0055,802
326,17:48:0,0.0053,802
326,17:51:0,0.0052,802
326,17:54:0,0.0053,802
326,17:57:0,0.0051,802
326,18:0:0,0.0053,802
326,18:3:0,0.0052,802
326,18:6:0,0.0053,802
326,18:9:0,0.0051,802
326,18:12:0,0.0053,802
326,18:15:0,0.0053,802
326,18:18:0,0.0052,802
326,18:21:0,0.0051,802
326,18:24:0,0.0012,802
326,18:30:0,0.0052,802
326,18:33:0,0.005,802
326,18:36:0,0.0052,802
326,18:39:0,0.0052,802
326,18:42:0,0.0052,802
326,18:45:0,0.0053,802
326,18:48:0,0.0051,802
326,18:51:0,0.0051,802
326,18:54:0,0.0052,802
326,18:57:0,0.0052,802
326,19:0:0,0.0051,802
326,19:3:0,0.0053,802
326,19:6:0,0.0052,802
326,19:18:0,0.0052,802
326,19:21:0,0.0051,802
326,19:24:0,0.0052,802
326,19:27:0,0.0051,802
326,19:30:0,0.0051,802
326,19:33:0,0.0052,802
326,19:36:0,0.0051,802
326,19:39:0,0.0054,802
326,19:42:0,0.005,802
326,19:45:0,0.0053,802
326,19:48:0,0.0053,802
326,19:51:0,0.0051,802
326,19:57:0,0.0054,802
326,20:0:0,0.0052,802
326,20:3:0,0.0051,802
326,20:12:0,0.0051,802
326,20:15:0,0.0051,802
326,20:21:0,0.0051,802
326,20:24:0,0.0052,802
326,20:27:0,0.0052,802
326,20:36:0,0.005,802
326,20:42:0,0.0052,802
326,20:54:0,1e-04,802
326,21:6:0,0.0052,802
326,21:9:0,0.0051,802
326,21:12:0,0.0049,802
326,21:15:0,0.005,802
326,21:18:0,0.0052,802
326,21:21:0,0.0049,802
326,21:24:0,0.0049,802
326,21:27:0,0.005,802
326,21:30:0,0.005,802
326,21:33:0,0.0051,802
326,21:36:0,0.0052,802
326,21:48:0,0.0051,802
326,21:51:0,0.005,802
326,21:57:0,0.0051,802
326,22:3:0,0.0052,802
326,22:6:0,0.005,802
326,22:9:0,0.005,802
326,22:12:0,0.0052,802
326,22:15:0,0.005,802
326,22:18:0,0.0052,802
326,22:24:0,0.005,802
326,22:27:0,0.005,802
326,22:30:0,0.005,802
326,22:33:0,0.005,802
326,22:39:0,0.0052,802
326,22:42:0,0.005,802
326,22:45:0,0.0049,802
326,22:48:0,0.005,802
326,22:51:0,0.0051,802
326,22:54:0,0.005,802
326,22:57:0,0.0051,802
326,23:0:0,0.005,802
326,23:3:0,0.0052,802
326,23:6:0,0.0052,802
326,23:9:0,0.005,802
326,23:12:0,0.0052,802
326,23:15:0,0.005,802
326,23:18:0,0.0051,802
326,23:21:0,0.005,802
326,23:24:0,0.005,802
326,23:27:0,0.005,802
326,23:30:0,0.0049,802
326,23:33:0,0.0051,802
326,23:36:0,0.0052,802
326,23:39:0,0.0051,802
326,23:42:0,0.005,802
326,23:45:0,0.005,802
326,23:48:0,0.0051,802
326,23:51:0,0.0052,802
326,23:54:0,0.0049,802
326,23:57:0,0.005,802
326,0:0:0,0.0052,803
326,0:3:0,0.0052,803
326,0:9:0,0.005,803
326,0:12:0,0.0051,803
326,0:15:0,0.0051,803
326,0:18:0,0.0052,803
326,0:21:0,0.0051,803
326,0:24:0,0.0051,803
326,0:27:0,0.0051,803
326,0:30:0,0.005,803
326,0:33:0,0.0051,803
326,0:36:0,0.005,803
326,0:39:0,0.0049,803
326,0:42:0,0.0051,803
326,0:45:0,0.0051,803
326,0:48:0,0.005,803
326,0:51:0,0.005,803
326,0:54:0,0.0049,803
