StationID,average,Time
238,0.0205,2020-07-05 00:00:42
238,0.0206,2020-07-05 00:01:42
238,0.0208,2020-07-05 00:02:42
238,0.0207,2020-07-05 00:03:42
238,0.0205,2020-07-05 00:04:42
238,0.0205,2020-07-05 00:05:42
238,0.0205,2020-07-05 00:06:42
238,0.0204,2020-07-05 00:07:42
238,0.0204,2020-07-05 00:08:42
238,0.0206,2020-07-05 00:09:42
238,0.0206,2020-07-05 00:10:43
238,0.0207,2020-07-05 00:11:42
238,0.0208,2020-07-05 00:12:42
238,0.0207,2020-07-05 00:13:42
238,0.0207,2020-07-05 00:14:43
238,0.0207,2020-07-05 00:15:42
238,0.0208,2020-07-05 00:16:42
238,0.0207,2020-07-05 00:17:43
238,0.0208,2020-07-05 00:18:43
238,0.0206,2020-07-05 00:19:42
238,0.0205,2020-07-05 00:20:43
238,0.0206,2020-07-05 00:21:43
238,0.0205,2020-07-05 00:22:42
238,0.0208,2020-07-05 00:23:42
238,0.0208,2020-07-05 00:24:43
238,0.0209,2020-07-05 00:25:43
238,0.0208,2020-07-05 00:26:43
238,0.0209,2020-07-05 00:27:43
238,0.0208,2020-07-05 00:28:42
238,0.0208,2020-07-05 00:29:43
238,0.0208,2020-07-05 00:30:43
238,0.0208,2020-07-05 00:31:43
238,0.0209,2020-07-05 00:32:43
238,0.0209,2020-07-05 00:33:43
238,0.0209,2020-07-05 00:34:43
238,0.0209,2020-07-05 00:35:43
238,0.021,2020-07-05 00:36:43
238,0.0209,2020-07-05 00:37:43
238,0.021,2020-07-05 00:38:43
238,0.0212,2020-07-05 00:39:43
238,0.0212,2020-07-05 00:40:43
238,0.0212,2020-07-05 00:41:43
238,0.0214,2020-07-05 00:42:43
238,0.021,2020-07-05 00:43:43
238,0.0209,2020-07-05 00:44:44
238,0.0208,2020-07-05 00:45:43
238,0.0206,2020-07-05 00:46:43
238,0.0206,2020-07-05 00:47:43
238,0.0206,2020-07-05 00:48:43
238,0.0208,2020-07-05 00:49:44
238,0.0209,2020-07-05 00:50:44
238,0.0206,2020-07-05 00:51:43
238,0.0207,2020-07-05 00:52:43
